GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2707121504,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2707121506,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2707121508,0.4315967
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2707121510,0.7285967
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2707121512,0.793891
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2707121514,0.8158901
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2707121516,0.4343807
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2707121518,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2707121520,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2707121522,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708022000,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708022002,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708022004,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708022006,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708022008,0.6904561
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708022010,0.95682925
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708022012,0.8915913
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708022014,0.7644607
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708022016,0.18249153
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708022018,-0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708022020,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708022022,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708041000,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708041002,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708041004,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708041006,0.0009852741
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708041008,0.13259397
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708041010,0.37438118
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708041012,0.3903891
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708041014,0.3582253
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708041016,0.47979316
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708041018,0.0055796998
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708041020,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708041022,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708061700,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708061702,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708061704,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708061706,0.048397746
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708061708,0.6116632
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708061710,0.7500748
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708061712,0.46430907
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708061714,0.23294508
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708061716,0.12966849
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708061718,0.04290128
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708061720,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708061722,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708081800,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708081802,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708081804,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708081806,0.021558167
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708081808,0.9042346
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708081810,0.5345185
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708081812,0.7158426
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708081814,0.89269614
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708081816,0.86815417
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708081818,0.06126719
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708081820,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708081822,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708091000,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708091002,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708091004,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708091006,0.0085388245
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708091008,0.9311694
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708091010,0.9664397
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708091012,0.7733818
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708091014,0.80257326
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708091016,0.70472074
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708091018,0.0056315553
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708091020,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708091022,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708112200,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708112202,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708112204,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708112206,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708112208,0.025764808
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708112210,0.04892345
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708112212,0.16334057
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708112214,0.11059724
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708112216,0.10386011
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708112218,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708112220,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,2708112222,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011200,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011202,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011204,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011206,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011208,0.35969463
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011210,0.6661072
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011212,0.8149435
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011214,0.83682936
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011216,0.57176584
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011218,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011220,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011222,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011900,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011902,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011904,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011906,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011908,0.51265806
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011910,0.686615
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011912,0.47132507
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011914,0.27562755
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011916,0.048832323
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011918,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011920,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007011922,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007021200,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007021202,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007021204,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007021206,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007021208,0.6419281
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007021210,0.8500353
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007021212,0.93166846
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007021214,0.9390401
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007021216,0.7509398
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007021218,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007021220,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007021222,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007050200,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007050202,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007050204,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007050206,0.06493582
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007050208,0.21167292
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007050210,1.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007050212,0.8269705
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007050214,0.73993087
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007050216,0.2920063
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007050218,0.04432061
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007050220,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007050222,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007092200,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007092202,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007092204,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007092206,0.0011917142
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007092208,0.80490583
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007092210,0.8969333
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007092212,0.93916225
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007092214,0.91611856
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007092216,0.87055546
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007092218,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007092220,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007092222,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007102700,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007102702,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007102704,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007102706,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007102708,0.81212234
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007102710,0.5713048
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007102712,0.461058
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007102714,0.3958428
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007102716,0.56680685
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007102718,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007102720,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007102722,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007121500,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007121502,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007121504,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007121506,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007121508,0.4315967
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007121510,0.7285967
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007121512,0.793891
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007121514,0.8158901
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007121516,0.4343807
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007121518,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007121520,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3007121522,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008022000,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008022002,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008022004,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008022006,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008022008,0.6904561
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008022010,0.95682925
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008022012,0.8915913
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008022014,0.7644607
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008022016,0.18249153
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008022018,-0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008022020,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008022022,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008041000,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008041002,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008041004,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008041006,0.0009852741
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008041008,0.13259397
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008041010,0.37438118
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008041012,0.3903891
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008041014,0.3582253
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008041016,0.47979316
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008041018,0.0055796998
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008041020,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008041022,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008061700,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008061702,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008061704,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008061706,0.048397746
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008061708,0.6116632
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008061710,0.7500748
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008061712,0.46430907
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008061714,0.23294508
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008061716,0.12966849
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008061718,0.04290128
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008061720,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008061722,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008081800,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008081802,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008081804,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008081806,0.021558167
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008081808,0.9042346
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008081810,0.5345185
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008081812,0.7158426
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008081814,0.89269614
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008081816,0.86815417
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008081818,0.06126719
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008081820,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008081822,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008091000,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008091002,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008091004,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008091006,0.0085388245
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008091008,0.9311694
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008091010,0.9664397
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008091012,0.7733818
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008091014,0.80257326
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008091016,0.70472074
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008091018,0.0056315553
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008091020,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008091022,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008112200,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008112202,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008112204,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008112206,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008112208,0.025764808
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008112210,0.04892345
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008112212,0.16334057
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008112214,0.11059724
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008112216,0.10386011
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008112218,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008112220,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3008112222,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011200,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011202,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011204,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011206,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011208,0.35969463
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011210,0.6661072
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011212,0.8149435
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011214,0.83682936
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011216,0.57176584
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011218,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011220,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011222,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011900,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011902,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011904,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011906,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011908,0.51265806
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011910,0.686615
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011912,0.47132507
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011914,0.27562755
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011916,0.048832323
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011918,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011920,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507011922,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507021200,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507021202,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507021204,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507021206,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507021208,0.6419281
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507021210,0.8500353
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507021212,0.93166846
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507021214,0.9390401
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507021216,0.7509398
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507021218,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507021220,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507021222,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507050200,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507050202,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507050204,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507050206,0.06493582
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507050208,0.21167292
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507050210,1.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507050212,0.8269705
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507050214,0.73993087
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507050216,0.2920063
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507050218,0.04432061
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507050220,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507050222,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507092200,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507092202,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507092204,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507092206,0.0011917142
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507092208,0.80490583
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507092210,0.8969333
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507092212,0.93916225
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507092214,0.91611856
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507092216,0.87055546
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507092218,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507092220,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507092222,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507102700,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507102702,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507102704,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507102706,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507102708,0.81212234
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507102710,0.5713048
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507102712,0.461058
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507102714,0.3958428
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507102716,0.56680685
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507102718,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507102720,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507102722,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507121500,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507121502,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507121504,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507121506,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507121508,0.4315967
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507121510,0.7285967
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_09,3507121512,0.793891
