LOAD_ZONE,TIMEPOINT,zone_demand_mw
Oahu,4007021200,704.139273
Oahu,4007021202,672.509117
Oahu,4007021204,734.725876
Oahu,4007021206,923.393751
Oahu,4007021208,672.035735
Oahu,4007021210,506.451339
Oahu,4007021212,434.129135
Oahu,4007021214,504.793781
Oahu,4007021216,712.940172
Oahu,4007021218,1005.038619
Oahu,4007021220,932.738088
Oahu,4007021222,767.015487
Oahu,4007050200,764.697673
Oahu,4007050202,728.739606
Oahu,4007050204,771.266391
Oahu,4007050206,961.916207
Oahu,4007050208,731.154195
Oahu,4007050210,568.360695
Oahu,4007050212,496.418700
Oahu,4007050214,565.732390
Oahu,4007050216,762.124659
Oahu,4007050218,998.939096
Oahu,4007050220,966.584782
Oahu,4007050222,804.745166
Oahu,4007092200,826.396701
Oahu,4007092202,779.380213
Oahu,4007092204,792.469112
Oahu,4007092206,885.615534
Oahu,4007092208,727.060881
Oahu,4007092210,578.456458
Oahu,4007092212,492.050341
Oahu,4007092214,554.326119
Oahu,4007092216,757.327554
Oahu,4007092218,1001.236529
Oahu,4007092220,947.177942
Oahu,4007092222,848.849414
Oahu,4007102700,817.279773
Oahu,4007102702,770.206659
Oahu,4007102704,787.396961
Oahu,4007102706,879.022548
Oahu,4007102708,725.936433
Oahu,4007102710,571.200128
Oahu,4007102712,483.224638
Oahu,4007102714,525.316979
Oahu,4007102716,724.799458
Oahu,4007102718,987.443840
Oahu,4007102720,936.677701
Oahu,4007102722,835.056725
Oahu,4007121500,790.106962
Oahu,4007121502,737.589578
Oahu,4007121504,757.295731
Oahu,4007121506,846.640064
Oahu,4007121508,674.058124
Oahu,4007121510,511.474952
Oahu,4007121512,414.325907
Oahu,4007121514,457.130129
Oahu,4007121516,682.062344
Oahu,4007121518,958.394252
Oahu,4007121520,910.823487
Oahu,4007121522,805.384241
Oahu,4008022000,748.942081
Oahu,4008022002,709.018146
Oahu,4008022004,765.274600
Oahu,4008022006,948.531511
Oahu,4008022008,716.077929
Oahu,4008022010,560.326313
Oahu,4008022012,488.964605
Oahu,4008022014,560.788620
Oahu,4008022016,766.795865
Oahu,4008022018,1029.033178
Oahu,4008022020,951.740727
Oahu,4008022022,778.526969
Oahu,4008041000,730.341157
Oahu,4008041002,700.826682
Oahu,4008041004,769.702192
Oahu,4008041006,955.462749
Oahu,4008041008,718.716001
Oahu,4008041010,553.529498
Oahu,4008041012,458.215109
Oahu,4008041014,543.053050
Oahu,4008041016,750.547361
Oahu,4008041018,1024.782018
Oahu,4008041020,969.409085
Oahu,4008041022,794.674655
Oahu,4008061700,803.114963
Oahu,4008061702,759.981654
Oahu,4008061704,809.122037
Oahu,4008061706,963.998675
Oahu,4008061708,764.924259
Oahu,4008061710,609.987589
Oahu,4008061712,536.533907
Oahu,4008061714,599.746382
Oahu,4008061716,794.688850
Oahu,4008061718,1008.155447
Oahu,4008061720,999.570475
Oahu,4008061722,833.632418
Oahu,4008081800,802.526858
Oahu,4008081802,765.585456
Oahu,4008081804,813.230371
Oahu,4008081806,993.025863
Oahu,4008081808,795.480520
Oahu,4008081810,644.996646
Oahu,4008081812,577.104758
Oahu,4008081814,648.021410
Oahu,4008081816,840.838298
Oahu,4008081818,1040.492826
Oahu,4008081820,1025.749554
Oahu,4008081822,845.167680
Oahu,4008091000,801.174216
Oahu,4008091002,763.317050
Oahu,4008091004,813.700855
Oahu,4008091006,988.556264
Oahu,4008091008,775.535356
Oahu,4008091010,630.109185
Oahu,4008091012,551.942261
Oahu,4008091014,619.809168
Oahu,4008091016,821.481239
