GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Oahu_OffshoreWind_OffWind,2707021214,0.015464015
Oahu_OffshoreWind_OffWind,2707021216,0.10317179
Oahu_OffshoreWind_OffWind,2707021218,0.29221728
Oahu_OffshoreWind_OffWind,2707021220,0.24919343
Oahu_OffshoreWind_OffWind,2707021222,0.08544264
Oahu_OffshoreWind_OffWind,2707050200,0.7640528
Oahu_OffshoreWind_OffWind,2707050202,0.69732416
Oahu_OffshoreWind_OffWind,2707050204,0.6513054
Oahu_OffshoreWind_OffWind,2707050206,0.8298311
Oahu_OffshoreWind_OffWind,2707050208,0.72895557
Oahu_OffshoreWind_OffWind,2707050210,0.8610798
Oahu_OffshoreWind_OffWind,2707050212,0.83011085
Oahu_OffshoreWind_OffWind,2707050214,0.8284959
Oahu_OffshoreWind_OffWind,2707050216,0.87416995
Oahu_OffshoreWind_OffWind,2707050218,0.873846
Oahu_OffshoreWind_OffWind,2707050220,0.77419025
Oahu_OffshoreWind_OffWind,2707050222,0.6885134
Oahu_OffshoreWind_OffWind,2707092200,0.5029063
Oahu_OffshoreWind_OffWind,2707092202,0.6732423
Oahu_OffshoreWind_OffWind,2707092204,0.7412778
Oahu_OffshoreWind_OffWind,2707092206,0.76361245
Oahu_OffshoreWind_OffWind,2707092208,0.70053375
Oahu_OffshoreWind_OffWind,2707092210,0.4103502
Oahu_OffshoreWind_OffWind,2707092212,0.32487106
Oahu_OffshoreWind_OffWind,2707092214,0.12965226
Oahu_OffshoreWind_OffWind,2707092216,0.68566895
Oahu_OffshoreWind_OffWind,2707092218,0.7698922
Oahu_OffshoreWind_OffWind,2707092220,0.6908686
Oahu_OffshoreWind_OffWind,2707092222,0.5034336
Oahu_OffshoreWind_OffWind,2707102700,0.71414286
Oahu_OffshoreWind_OffWind,2707102702,0.6406761
Oahu_OffshoreWind_OffWind,2707102704,0.6237423
Oahu_OffshoreWind_OffWind,2707102706,0.6433902
Oahu_OffshoreWind_OffWind,2707102708,0.64210117
Oahu_OffshoreWind_OffWind,2707102710,0.58184963
Oahu_OffshoreWind_OffWind,2707102712,0.63624966
Oahu_OffshoreWind_OffWind,2707102714,0.69075805
Oahu_OffshoreWind_OffWind,2707102716,0.6013501
Oahu_OffshoreWind_OffWind,2707102718,0.7615598
Oahu_OffshoreWind_OffWind,2707102720,0.829251
Oahu_OffshoreWind_OffWind,2707102722,0.79853123
Oahu_OffshoreWind_OffWind,2707121500,0.8746411
Oahu_OffshoreWind_OffWind,2707121502,0.8739736
Oahu_OffshoreWind_OffWind,2707121504,0.8566347
Oahu_OffshoreWind_OffWind,2707121506,0.8692689
Oahu_OffshoreWind_OffWind,2707121508,0.8083095
Oahu_OffshoreWind_OffWind,2707121510,0.69034
Oahu_OffshoreWind_OffWind,2707121512,0.7894439
Oahu_OffshoreWind_OffWind,2707121514,0.843536
Oahu_OffshoreWind_OffWind,2707121516,0.85329473
Oahu_OffshoreWind_OffWind,2707121518,0.85751504
Oahu_OffshoreWind_OffWind,2707121520,0.87296253
Oahu_OffshoreWind_OffWind,2707121522,0.8747
Oahu_OffshoreWind_OffWind,2708022000,0.014034805
Oahu_OffshoreWind_OffWind,2708022002,0.026636753
Oahu_OffshoreWind_OffWind,2708022004,0.061267048
Oahu_OffshoreWind_OffWind,2708022006,0.048895486
Oahu_OffshoreWind_OffWind,2708022008,0.10271403
Oahu_OffshoreWind_OffWind,2708022010,0.074762166
Oahu_OffshoreWind_OffWind,2708022012,0.21944061
Oahu_OffshoreWind_OffWind,2708022014,0.2942407
Oahu_OffshoreWind_OffWind,2708022016,0.24197137
Oahu_OffshoreWind_OffWind,2708022018,0.2324541
Oahu_OffshoreWind_OffWind,2708022020,0.28409037
Oahu_OffshoreWind_OffWind,2708022022,0.27191734
Oahu_OffshoreWind_OffWind,2708041000,0.099796616
Oahu_OffshoreWind_OffWind,2708041002,0.11991039
Oahu_OffshoreWind_OffWind,2708041004,0.2276518
Oahu_OffshoreWind_OffWind,2708041006,0.22739047
Oahu_OffshoreWind_OffWind,2708041008,0.34222046
Oahu_OffshoreWind_OffWind,2708041010,0.29168528
Oahu_OffshoreWind_OffWind,2708041012,0.055757508
Oahu_OffshoreWind_OffWind,2708041014,0.05882834
Oahu_OffshoreWind_OffWind,2708041016,0.08547534
Oahu_OffshoreWind_OffWind,2708041018,0.27163664
Oahu_OffshoreWind_OffWind,2708041020,0.4453525
Oahu_OffshoreWind_OffWind,2708041022,0.44271457
Oahu_OffshoreWind_OffWind,2708061700,0.26734725
Oahu_OffshoreWind_OffWind,2708061702,0.17128235
Oahu_OffshoreWind_OffWind,2708061704,0.2065298
Oahu_OffshoreWind_OffWind,2708061706,0.18780188
Oahu_OffshoreWind_OffWind,2708061708,0.11758301
Oahu_OffshoreWind_OffWind,2708061710,0.15216792
Oahu_OffshoreWind_OffWind,2708061712,0.086539514
Oahu_OffshoreWind_OffWind,2708061714,0.004413347
Oahu_OffshoreWind_OffWind,2708061716,0.0
Oahu_OffshoreWind_OffWind,2708061718,0.002130186
Oahu_OffshoreWind_OffWind,2708061720,0.00032772095
Oahu_OffshoreWind_OffWind,2708061722,0.06238715
Oahu_OffshoreWind_OffWind,2708081800,0.64655685
Oahu_OffshoreWind_OffWind,2708081802,0.6110048
Oahu_OffshoreWind_OffWind,2708081804,0.35148647
Oahu_OffshoreWind_OffWind,2708081806,0.30797678
Oahu_OffshoreWind_OffWind,2708081808,0.29313064
Oahu_OffshoreWind_OffWind,2708081810,0.51906383
Oahu_OffshoreWind_OffWind,2708081812,0.69366306
Oahu_OffshoreWind_OffWind,2708081814,0.7194313
Oahu_OffshoreWind_OffWind,2708081816,0.8177904
Oahu_OffshoreWind_OffWind,2708081818,0.8081833
Oahu_OffshoreWind_OffWind,2708081820,0.6711575
Oahu_OffshoreWind_OffWind,2708081822,0.5553206
Oahu_OffshoreWind_OffWind,2708091000,0.3753654
Oahu_OffshoreWind_OffWind,2708091002,0.2632673
Oahu_OffshoreWind_OffWind,2708091004,0.22274663
Oahu_OffshoreWind_OffWind,2708091006,0.18779264
Oahu_OffshoreWind_OffWind,2708091008,0.16903107
Oahu_OffshoreWind_OffWind,2708091010,0.09341286
Oahu_OffshoreWind_OffWind,2708091012,0.048334997
Oahu_OffshoreWind_OffWind,2708091014,0.11628189
Oahu_OffshoreWind_OffWind,2708091016,0.39007455
Oahu_OffshoreWind_OffWind,2708091018,0.5645324
Oahu_OffshoreWind_OffWind,2708091020,0.39808768
Oahu_OffshoreWind_OffWind,2708091022,0.31087902
Oahu_OffshoreWind_OffWind,2708112200,0.015544585
Oahu_OffshoreWind_OffWind,2708112202,0.0
Oahu_OffshoreWind_OffWind,2708112204,0.018161492
Oahu_OffshoreWind_OffWind,2708112206,0.016074993
Oahu_OffshoreWind_OffWind,2708112208,0.053868886
Oahu_OffshoreWind_OffWind,2708112210,0.21357477
Oahu_OffshoreWind_OffWind,2708112212,0.19780178
Oahu_OffshoreWind_OffWind,2708112214,0.18001583
Oahu_OffshoreWind_OffWind,2708112216,0.5590054
Oahu_OffshoreWind_OffWind,2708112218,0.30944112
Oahu_OffshoreWind_OffWind,2708112220,0.31710538
Oahu_OffshoreWind_OffWind,2708112222,0.028725002
Oahu_OffshoreWind_OffWind,3007011200,0.47237042
Oahu_OffshoreWind_OffWind,3007011202,0.5571974
Oahu_OffshoreWind_OffWind,3007011204,0.60506976
Oahu_OffshoreWind_OffWind,3007011206,0.5673659
Oahu_OffshoreWind_OffWind,3007011208,0.60848016
Oahu_OffshoreWind_OffWind,3007011210,0.22431517
Oahu_OffshoreWind_OffWind,3007011212,0.06196341
Oahu_OffshoreWind_OffWind,3007011214,0.047843173
Oahu_OffshoreWind_OffWind,3007011216,0.31148714
Oahu_OffshoreWind_OffWind,3007011218,0.56100374
Oahu_OffshoreWind_OffWind,3007011220,0.605525
Oahu_OffshoreWind_OffWind,3007011222,0.51207054
Oahu_OffshoreWind_OffWind,3007011900,0.82682246
Oahu_OffshoreWind_OffWind,3007011902,0.70086706
Oahu_OffshoreWind_OffWind,3007011904,0.45421475
Oahu_OffshoreWind_OffWind,3007011906,0.46527308
Oahu_OffshoreWind_OffWind,3007011908,0.24790655
Oahu_OffshoreWind_OffWind,3007011910,0.07718178
Oahu_OffshoreWind_OffWind,3007011912,0.02638139
Oahu_OffshoreWind_OffWind,3007011914,0.07490678
Oahu_OffshoreWind_OffWind,3007011916,0.010437698
Oahu_OffshoreWind_OffWind,3007011918,0.05602031
Oahu_OffshoreWind_OffWind,3007011920,0.094494276
Oahu_OffshoreWind_OffWind,3007011922,0.05503039
Oahu_OffshoreWind_OffWind,3007021200,0.59379625
Oahu_OffshoreWind_OffWind,3007021202,0.5401711
Oahu_OffshoreWind_OffWind,3007021204,0.5362878
Oahu_OffshoreWind_OffWind,3007021206,0.46485296
Oahu_OffshoreWind_OffWind,3007021208,0.41532674
Oahu_OffshoreWind_OffWind,3007021210,0.2240533
Oahu_OffshoreWind_OffWind,3007021212,0.12925243
Oahu_OffshoreWind_OffWind,3007021214,0.015464015
Oahu_OffshoreWind_OffWind,3007021216,0.10317179
Oahu_OffshoreWind_OffWind,3007021218,0.29221728
Oahu_OffshoreWind_OffWind,3007021220,0.24919343
Oahu_OffshoreWind_OffWind,3007021222,0.08544264
Oahu_OffshoreWind_OffWind,3007050200,0.7640528
Oahu_OffshoreWind_OffWind,3007050202,0.69732416
Oahu_OffshoreWind_OffWind,3007050204,0.6513054
Oahu_OffshoreWind_OffWind,3007050206,0.8298311
Oahu_OffshoreWind_OffWind,3007050208,0.72895557
Oahu_OffshoreWind_OffWind,3007050210,0.8610798
Oahu_OffshoreWind_OffWind,3007050212,0.83011085
Oahu_OffshoreWind_OffWind,3007050214,0.8284959
Oahu_OffshoreWind_OffWind,3007050216,0.87416995
Oahu_OffshoreWind_OffWind,3007050218,0.873846
Oahu_OffshoreWind_OffWind,3007050220,0.77419025
Oahu_OffshoreWind_OffWind,3007050222,0.6885134
Oahu_OffshoreWind_OffWind,3007092200,0.5029063
Oahu_OffshoreWind_OffWind,3007092202,0.6732423
Oahu_OffshoreWind_OffWind,3007092204,0.7412778
Oahu_OffshoreWind_OffWind,3007092206,0.76361245
Oahu_OffshoreWind_OffWind,3007092208,0.70053375
Oahu_OffshoreWind_OffWind,3007092210,0.4103502
Oahu_OffshoreWind_OffWind,3007092212,0.32487106
Oahu_OffshoreWind_OffWind,3007092214,0.12965226
Oahu_OffshoreWind_OffWind,3007092216,0.68566895
Oahu_OffshoreWind_OffWind,3007092218,0.7698922
Oahu_OffshoreWind_OffWind,3007092220,0.6908686
Oahu_OffshoreWind_OffWind,3007092222,0.5034336
Oahu_OffshoreWind_OffWind,3007102700,0.71414286
Oahu_OffshoreWind_OffWind,3007102702,0.6406761
Oahu_OffshoreWind_OffWind,3007102704,0.6237423
Oahu_OffshoreWind_OffWind,3007102706,0.6433902
Oahu_OffshoreWind_OffWind,3007102708,0.64210117
Oahu_OffshoreWind_OffWind,3007102710,0.58184963
Oahu_OffshoreWind_OffWind,3007102712,0.63624966
Oahu_OffshoreWind_OffWind,3007102714,0.69075805
Oahu_OffshoreWind_OffWind,3007102716,0.6013501
Oahu_OffshoreWind_OffWind,3007102718,0.7615598
Oahu_OffshoreWind_OffWind,3007102720,0.829251
Oahu_OffshoreWind_OffWind,3007102722,0.79853123
Oahu_OffshoreWind_OffWind,3007121500,0.8746411
Oahu_OffshoreWind_OffWind,3007121502,0.8739736
Oahu_OffshoreWind_OffWind,3007121504,0.8566347
Oahu_OffshoreWind_OffWind,3007121506,0.8692689
Oahu_OffshoreWind_OffWind,3007121508,0.8083095
Oahu_OffshoreWind_OffWind,3007121510,0.69034
Oahu_OffshoreWind_OffWind,3007121512,0.7894439
Oahu_OffshoreWind_OffWind,3007121514,0.843536
Oahu_OffshoreWind_OffWind,3007121516,0.85329473
Oahu_OffshoreWind_OffWind,3007121518,0.85751504
Oahu_OffshoreWind_OffWind,3007121520,0.87296253
Oahu_OffshoreWind_OffWind,3007121522,0.8747
Oahu_OffshoreWind_OffWind,3008022000,0.014034805
Oahu_OffshoreWind_OffWind,3008022002,0.026636753
Oahu_OffshoreWind_OffWind,3008022004,0.061267048
Oahu_OffshoreWind_OffWind,3008022006,0.048895486
Oahu_OffshoreWind_OffWind,3008022008,0.10271403
Oahu_OffshoreWind_OffWind,3008022010,0.074762166
Oahu_OffshoreWind_OffWind,3008022012,0.21944061
Oahu_OffshoreWind_OffWind,3008022014,0.2942407
Oahu_OffshoreWind_OffWind,3008022016,0.24197137
Oahu_OffshoreWind_OffWind,3008022018,0.2324541
Oahu_OffshoreWind_OffWind,3008022020,0.28409037
Oahu_OffshoreWind_OffWind,3008022022,0.27191734
Oahu_OffshoreWind_OffWind,3008041000,0.099796616
Oahu_OffshoreWind_OffWind,3008041002,0.11991039
Oahu_OffshoreWind_OffWind,3008041004,0.2276518
Oahu_OffshoreWind_OffWind,3008041006,0.22739047
Oahu_OffshoreWind_OffWind,3008041008,0.34222046
Oahu_OffshoreWind_OffWind,3008041010,0.29168528
Oahu_OffshoreWind_OffWind,3008041012,0.055757508
Oahu_OffshoreWind_OffWind,3008041014,0.05882834
Oahu_OffshoreWind_OffWind,3008041016,0.08547534
Oahu_OffshoreWind_OffWind,3008041018,0.27163664
Oahu_OffshoreWind_OffWind,3008041020,0.4453525
Oahu_OffshoreWind_OffWind,3008041022,0.44271457
Oahu_OffshoreWind_OffWind,3008061700,0.26734725
Oahu_OffshoreWind_OffWind,3008061702,0.17128235
Oahu_OffshoreWind_OffWind,3008061704,0.2065298
Oahu_OffshoreWind_OffWind,3008061706,0.18780188
Oahu_OffshoreWind_OffWind,3008061708,0.11758301
Oahu_OffshoreWind_OffWind,3008061710,0.15216792
Oahu_OffshoreWind_OffWind,3008061712,0.086539514
Oahu_OffshoreWind_OffWind,3008061714,0.004413347
Oahu_OffshoreWind_OffWind,3008061716,0.0
Oahu_OffshoreWind_OffWind,3008061718,0.002130186
Oahu_OffshoreWind_OffWind,3008061720,0.00032772095
Oahu_OffshoreWind_OffWind,3008061722,0.06238715
Oahu_OffshoreWind_OffWind,3008081800,0.64655685
Oahu_OffshoreWind_OffWind,3008081802,0.6110048
Oahu_OffshoreWind_OffWind,3008081804,0.35148647
Oahu_OffshoreWind_OffWind,3008081806,0.30797678
Oahu_OffshoreWind_OffWind,3008081808,0.29313064
Oahu_OffshoreWind_OffWind,3008081810,0.51906383
Oahu_OffshoreWind_OffWind,3008081812,0.69366306
Oahu_OffshoreWind_OffWind,3008081814,0.7194313
Oahu_OffshoreWind_OffWind,3008081816,0.8177904
Oahu_OffshoreWind_OffWind,3008081818,0.8081833
Oahu_OffshoreWind_OffWind,3008081820,0.6711575
Oahu_OffshoreWind_OffWind,3008081822,0.5553206
Oahu_OffshoreWind_OffWind,3008091000,0.3753654
Oahu_OffshoreWind_OffWind,3008091002,0.2632673
Oahu_OffshoreWind_OffWind,3008091004,0.22274663
Oahu_OffshoreWind_OffWind,3008091006,0.18779264
Oahu_OffshoreWind_OffWind,3008091008,0.16903107
Oahu_OffshoreWind_OffWind,3008091010,0.09341286
Oahu_OffshoreWind_OffWind,3008091012,0.048334997
Oahu_OffshoreWind_OffWind,3008091014,0.11628189
Oahu_OffshoreWind_OffWind,3008091016,0.39007455
Oahu_OffshoreWind_OffWind,3008091018,0.5645324
Oahu_OffshoreWind_OffWind,3008091020,0.39808768
Oahu_OffshoreWind_OffWind,3008091022,0.31087902
Oahu_OffshoreWind_OffWind,3008112200,0.015544585
Oahu_OffshoreWind_OffWind,3008112202,0.0
Oahu_OffshoreWind_OffWind,3008112204,0.018161492
Oahu_OffshoreWind_OffWind,3008112206,0.016074993
Oahu_OffshoreWind_OffWind,3008112208,0.053868886
Oahu_OffshoreWind_OffWind,3008112210,0.21357477
Oahu_OffshoreWind_OffWind,3008112212,0.19780178
Oahu_OffshoreWind_OffWind,3008112214,0.18001583
Oahu_OffshoreWind_OffWind,3008112216,0.5590054
Oahu_OffshoreWind_OffWind,3008112218,0.30944112
Oahu_OffshoreWind_OffWind,3008112220,0.31710538
Oahu_OffshoreWind_OffWind,3008112222,0.028725002
Oahu_OffshoreWind_OffWind,3507011200,0.47237042
Oahu_OffshoreWind_OffWind,3507011202,0.5571974
Oahu_OffshoreWind_OffWind,3507011204,0.60506976
Oahu_OffshoreWind_OffWind,3507011206,0.5673659
Oahu_OffshoreWind_OffWind,3507011208,0.60848016
Oahu_OffshoreWind_OffWind,3507011210,0.22431517
Oahu_OffshoreWind_OffWind,3507011212,0.06196341
Oahu_OffshoreWind_OffWind,3507011214,0.047843173
Oahu_OffshoreWind_OffWind,3507011216,0.31148714
Oahu_OffshoreWind_OffWind,3507011218,0.56100374
Oahu_OffshoreWind_OffWind,3507011220,0.605525
Oahu_OffshoreWind_OffWind,3507011222,0.51207054
Oahu_OffshoreWind_OffWind,3507011900,0.82682246
Oahu_OffshoreWind_OffWind,3507011902,0.70086706
Oahu_OffshoreWind_OffWind,3507011904,0.45421475
Oahu_OffshoreWind_OffWind,3507011906,0.46527308
Oahu_OffshoreWind_OffWind,3507011908,0.24790655
Oahu_OffshoreWind_OffWind,3507011910,0.07718178
Oahu_OffshoreWind_OffWind,3507011912,0.02638139
Oahu_OffshoreWind_OffWind,3507011914,0.07490678
Oahu_OffshoreWind_OffWind,3507011916,0.010437698
Oahu_OffshoreWind_OffWind,3507011918,0.05602031
Oahu_OffshoreWind_OffWind,3507011920,0.094494276
Oahu_OffshoreWind_OffWind,3507011922,0.05503039
Oahu_OffshoreWind_OffWind,3507021200,0.59379625
Oahu_OffshoreWind_OffWind,3507021202,0.5401711
Oahu_OffshoreWind_OffWind,3507021204,0.5362878
Oahu_OffshoreWind_OffWind,3507021206,0.46485296
Oahu_OffshoreWind_OffWind,3507021208,0.41532674
Oahu_OffshoreWind_OffWind,3507021210,0.2240533
Oahu_OffshoreWind_OffWind,3507021212,0.12925243
Oahu_OffshoreWind_OffWind,3507021214,0.015464015
Oahu_OffshoreWind_OffWind,3507021216,0.10317179
Oahu_OffshoreWind_OffWind,3507021218,0.29221728
Oahu_OffshoreWind_OffWind,3507021220,0.24919343
Oahu_OffshoreWind_OffWind,3507021222,0.08544264
Oahu_OffshoreWind_OffWind,3507050200,0.7640528
Oahu_OffshoreWind_OffWind,3507050202,0.69732416
Oahu_OffshoreWind_OffWind,3507050204,0.6513054
Oahu_OffshoreWind_OffWind,3507050206,0.8298311
Oahu_OffshoreWind_OffWind,3507050208,0.72895557
Oahu_OffshoreWind_OffWind,3507050210,0.8610798
Oahu_OffshoreWind_OffWind,3507050212,0.83011085
Oahu_OffshoreWind_OffWind,3507050214,0.8284959
Oahu_OffshoreWind_OffWind,3507050216,0.87416995
Oahu_OffshoreWind_OffWind,3507050218,0.873846
Oahu_OffshoreWind_OffWind,3507050220,0.77419025
Oahu_OffshoreWind_OffWind,3507050222,0.6885134
Oahu_OffshoreWind_OffWind,3507092200,0.5029063
Oahu_OffshoreWind_OffWind,3507092202,0.6732423
Oahu_OffshoreWind_OffWind,3507092204,0.7412778
Oahu_OffshoreWind_OffWind,3507092206,0.76361245
Oahu_OffshoreWind_OffWind,3507092208,0.70053375
Oahu_OffshoreWind_OffWind,3507092210,0.4103502
Oahu_OffshoreWind_OffWind,3507092212,0.32487106
Oahu_OffshoreWind_OffWind,3507092214,0.12965226
Oahu_OffshoreWind_OffWind,3507092216,0.68566895
Oahu_OffshoreWind_OffWind,3507092218,0.7698922
Oahu_OffshoreWind_OffWind,3507092220,0.6908686
Oahu_OffshoreWind_OffWind,3507092222,0.5034336
Oahu_OffshoreWind_OffWind,3507102700,0.71414286
Oahu_OffshoreWind_OffWind,3507102702,0.6406761
Oahu_OffshoreWind_OffWind,3507102704,0.6237423
Oahu_OffshoreWind_OffWind,3507102706,0.6433902
Oahu_OffshoreWind_OffWind,3507102708,0.64210117
Oahu_OffshoreWind_OffWind,3507102710,0.58184963
Oahu_OffshoreWind_OffWind,3507102712,0.63624966
Oahu_OffshoreWind_OffWind,3507102714,0.69075805
Oahu_OffshoreWind_OffWind,3507102716,0.6013501
Oahu_OffshoreWind_OffWind,3507102718,0.7615598
Oahu_OffshoreWind_OffWind,3507102720,0.829251
Oahu_OffshoreWind_OffWind,3507102722,0.79853123
Oahu_OffshoreWind_OffWind,3507121500,0.8746411
Oahu_OffshoreWind_OffWind,3507121502,0.8739736
Oahu_OffshoreWind_OffWind,3507121504,0.8566347
Oahu_OffshoreWind_OffWind,3507121506,0.8692689
Oahu_OffshoreWind_OffWind,3507121508,0.8083095
Oahu_OffshoreWind_OffWind,3507121510,0.69034
Oahu_OffshoreWind_OffWind,3507121512,0.7894439
Oahu_OffshoreWind_OffWind,3507121514,0.843536
Oahu_OffshoreWind_OffWind,3507121516,0.85329473
Oahu_OffshoreWind_OffWind,3507121518,0.85751504
Oahu_OffshoreWind_OffWind,3507121520,0.87296253
Oahu_OffshoreWind_OffWind,3507121522,0.8747
Oahu_OffshoreWind_OffWind,3508022000,0.014034805
Oahu_OffshoreWind_OffWind,3508022002,0.026636753
Oahu_OffshoreWind_OffWind,3508022004,0.061267048
Oahu_OffshoreWind_OffWind,3508022006,0.048895486
Oahu_OffshoreWind_OffWind,3508022008,0.10271403
Oahu_OffshoreWind_OffWind,3508022010,0.074762166
Oahu_OffshoreWind_OffWind,3508022012,0.21944061
Oahu_OffshoreWind_OffWind,3508022014,0.2942407
Oahu_OffshoreWind_OffWind,3508022016,0.24197137
Oahu_OffshoreWind_OffWind,3508022018,0.2324541
Oahu_OffshoreWind_OffWind,3508022020,0.28409037
Oahu_OffshoreWind_OffWind,3508022022,0.27191734
Oahu_OffshoreWind_OffWind,3508041000,0.099796616
Oahu_OffshoreWind_OffWind,3508041002,0.11991039
Oahu_OffshoreWind_OffWind,3508041004,0.2276518
Oahu_OffshoreWind_OffWind,3508041006,0.22739047
Oahu_OffshoreWind_OffWind,3508041008,0.34222046
Oahu_OffshoreWind_OffWind,3508041010,0.29168528
Oahu_OffshoreWind_OffWind,3508041012,0.055757508
Oahu_OffshoreWind_OffWind,3508041014,0.05882834
Oahu_OffshoreWind_OffWind,3508041016,0.08547534
Oahu_OffshoreWind_OffWind,3508041018,0.27163664
Oahu_OffshoreWind_OffWind,3508041020,0.4453525
Oahu_OffshoreWind_OffWind,3508041022,0.44271457
Oahu_OffshoreWind_OffWind,3508061700,0.26734725
Oahu_OffshoreWind_OffWind,3508061702,0.17128235
Oahu_OffshoreWind_OffWind,3508061704,0.2065298
Oahu_OffshoreWind_OffWind,3508061706,0.18780188
Oahu_OffshoreWind_OffWind,3508061708,0.11758301
Oahu_OffshoreWind_OffWind,3508061710,0.15216792
Oahu_OffshoreWind_OffWind,3508061712,0.086539514
Oahu_OffshoreWind_OffWind,3508061714,0.004413347
Oahu_OffshoreWind_OffWind,3508061716,0.0
Oahu_OffshoreWind_OffWind,3508061718,0.002130186
Oahu_OffshoreWind_OffWind,3508061720,0.00032772095
Oahu_OffshoreWind_OffWind,3508061722,0.06238715
Oahu_OffshoreWind_OffWind,3508081800,0.64655685
Oahu_OffshoreWind_OffWind,3508081802,0.6110048
Oahu_OffshoreWind_OffWind,3508081804,0.35148647
Oahu_OffshoreWind_OffWind,3508081806,0.30797678
Oahu_OffshoreWind_OffWind,3508081808,0.29313064
Oahu_OffshoreWind_OffWind,3508081810,0.51906383
Oahu_OffshoreWind_OffWind,3508081812,0.69366306
Oahu_OffshoreWind_OffWind,3508081814,0.7194313
Oahu_OffshoreWind_OffWind,3508081816,0.8177904
Oahu_OffshoreWind_OffWind,3508081818,0.8081833
Oahu_OffshoreWind_OffWind,3508081820,0.6711575
Oahu_OffshoreWind_OffWind,3508081822,0.5553206
Oahu_OffshoreWind_OffWind,3508091000,0.3753654
Oahu_OffshoreWind_OffWind,3508091002,0.2632673
Oahu_OffshoreWind_OffWind,3508091004,0.22274663
Oahu_OffshoreWind_OffWind,3508091006,0.18779264
Oahu_OffshoreWind_OffWind,3508091008,0.16903107
Oahu_OffshoreWind_OffWind,3508091010,0.09341286
Oahu_OffshoreWind_OffWind,3508091012,0.048334997
Oahu_OffshoreWind_OffWind,3508091014,0.11628189
Oahu_OffshoreWind_OffWind,3508091016,0.39007455
Oahu_OffshoreWind_OffWind,3508091018,0.5645324
Oahu_OffshoreWind_OffWind,3508091020,0.39808768
Oahu_OffshoreWind_OffWind,3508091022,0.31087902
Oahu_OffshoreWind_OffWind,3508112200,0.015544585
Oahu_OffshoreWind_OffWind,3508112202,0.0
Oahu_OffshoreWind_OffWind,3508112204,0.018161492
Oahu_OffshoreWind_OffWind,3508112206,0.016074993
Oahu_OffshoreWind_OffWind,3508112208,0.053868886
Oahu_OffshoreWind_OffWind,3508112210,0.21357477
Oahu_OffshoreWind_OffWind,3508112212,0.19780178
Oahu_OffshoreWind_OffWind,3508112214,0.18001583
Oahu_OffshoreWind_OffWind,3508112216,0.5590054
Oahu_OffshoreWind_OffWind,3508112218,0.30944112
Oahu_OffshoreWind_OffWind,3508112220,0.31710538
Oahu_OffshoreWind_OffWind,3508112222,0.028725002
Oahu_OffshoreWind_OffWind,4007011200,0.47237042
Oahu_OffshoreWind_OffWind,4007011202,0.5571974
Oahu_OffshoreWind_OffWind,4007011204,0.60506976
Oahu_OffshoreWind_OffWind,4007011206,0.5673659
Oahu_OffshoreWind_OffWind,4007011208,0.60848016
Oahu_OffshoreWind_OffWind,4007011210,0.22431517
Oahu_OffshoreWind_OffWind,4007011212,0.06196341
Oahu_OffshoreWind_OffWind,4007011214,0.047843173
Oahu_OffshoreWind_OffWind,4007011216,0.31148714
Oahu_OffshoreWind_OffWind,4007011218,0.56100374
Oahu_OffshoreWind_OffWind,4007011220,0.605525
Oahu_OffshoreWind_OffWind,4007011222,0.51207054
Oahu_OffshoreWind_OffWind,4007011900,0.82682246
Oahu_OffshoreWind_OffWind,4007011902,0.70086706
Oahu_OffshoreWind_OffWind,4007011904,0.45421475
Oahu_OffshoreWind_OffWind,4007011906,0.46527308
Oahu_OffshoreWind_OffWind,4007011908,0.24790655
Oahu_OffshoreWind_OffWind,4007011910,0.07718178
Oahu_OffshoreWind_OffWind,4007011912,0.02638139
Oahu_OffshoreWind_OffWind,4007011914,0.07490678
Oahu_OffshoreWind_OffWind,4007011916,0.010437698
Oahu_OffshoreWind_OffWind,4007011918,0.05602031
Oahu_OffshoreWind_OffWind,4007011920,0.094494276
Oahu_OffshoreWind_OffWind,4007011922,0.05503039
Oahu_OffshoreWind_OffWind,4007021200,0.59379625
Oahu_OffshoreWind_OffWind,4007021202,0.5401711
Oahu_OffshoreWind_OffWind,4007021204,0.5362878
Oahu_OffshoreWind_OffWind,4007021206,0.46485296
Oahu_OffshoreWind_OffWind,4007021208,0.41532674
Oahu_OffshoreWind_OffWind,4007021210,0.2240533
Oahu_OffshoreWind_OffWind,4007021212,0.12925243
Oahu_OffshoreWind_OffWind,4007021214,0.015464015
Oahu_OffshoreWind_OffWind,4007021216,0.10317179
Oahu_OffshoreWind_OffWind,4007021218,0.29221728
Oahu_OffshoreWind_OffWind,4007021220,0.24919343
Oahu_OffshoreWind_OffWind,4007021222,0.08544264
Oahu_OffshoreWind_OffWind,4007050200,0.7640528
Oahu_OffshoreWind_OffWind,4007050202,0.69732416
Oahu_OffshoreWind_OffWind,4007050204,0.6513054
Oahu_OffshoreWind_OffWind,4007050206,0.8298311
Oahu_OffshoreWind_OffWind,4007050208,0.72895557
Oahu_OffshoreWind_OffWind,4007050210,0.8610798
Oahu_OffshoreWind_OffWind,4007050212,0.83011085
Oahu_OffshoreWind_OffWind,4007050214,0.8284959
Oahu_OffshoreWind_OffWind,4007050216,0.87416995
