LOAD_ZONE,TIMEPOINT,ev_bau_mw
Oahu,3007050210,18.939949822027693
Oahu,3007050212,21.715121511873384
Oahu,3007050214,26.47933680644255
Oahu,3007050216,28.514586756208704
Oahu,3007050218,45.94957421251718
Oahu,3007050220,42.62767912461606
Oahu,3007050222,10.682844951929647
Oahu,3007092200,8.196075281477905
Oahu,3007092202,5.937546348955143
Oahu,3007092204,5.965301166950583
Oahu,3007092206,7.213709779288477
Oahu,3007092208,11.023500455482614
Oahu,3007092210,18.939949822027693
Oahu,3007092212,21.715121511873384
Oahu,3007092214,26.47933680644255
Oahu,3007092216,28.514586756208704
Oahu,3007092218,45.94957421251718
Oahu,3007092220,42.62767912461606
Oahu,3007092222,10.682844951929647
Oahu,3007102700,8.196075281477905
Oahu,3007102702,5.937546348955143
Oahu,3007102704,5.965301166950583
Oahu,3007102706,7.213709779288477
Oahu,3007102708,11.023500455482614
Oahu,3007102710,18.939949822027693
Oahu,3007102712,21.715121511873384
Oahu,3007102714,26.47933680644255
Oahu,3007102716,28.514586756208704
Oahu,3007102718,45.94957421251718
Oahu,3007102720,42.62767912461606
Oahu,3007102722,10.682844951929647
Oahu,3007121500,8.196075281477905
Oahu,3007121502,5.937546348955143
Oahu,3007121504,5.965301166950583
Oahu,3007121506,7.213709779288477
Oahu,3007121508,11.023500455482614
Oahu,3007121510,18.939949822027693
Oahu,3007121512,21.715121511873384
Oahu,3007121514,26.47933680644255
Oahu,3007121516,28.514586756208704
Oahu,3007121518,45.94957421251718
Oahu,3007121520,42.62767912461606
Oahu,3007121522,10.682844951929647
Oahu,3008022000,8.196075281477905
Oahu,3008022002,5.937546348955143
Oahu,3008022004,5.965301166950583
Oahu,3008022006,7.213709779288477
Oahu,3008022008,11.023500455482614
Oahu,3008022010,18.939949822027693
Oahu,3008022012,21.715121511873384
Oahu,3008022014,26.47933680644255
Oahu,3008022016,28.514586756208704
Oahu,3008022018,45.94957421251718
Oahu,3008022020,42.62767912461606
Oahu,3008022022,10.682844951929647
Oahu,3008041000,8.196075281477905
Oahu,3008041002,5.937546348955143
Oahu,3008041004,5.965301166950583
Oahu,3008041006,7.213709779288477
Oahu,3008041008,11.023500455482614
Oahu,3008041010,18.939949822027693
Oahu,3008041012,21.715121511873384
Oahu,3008041014,26.47933680644255
Oahu,3008041016,28.514586756208704
Oahu,3008041018,45.94957421251718
Oahu,3008041020,42.62767912461606
Oahu,3008041022,10.682844951929647
Oahu,3008061700,8.196075281477905
Oahu,3008061702,5.937546348955143
Oahu,3008061704,5.965301166950583
Oahu,3008061706,7.213709779288477
Oahu,3008061708,11.023500455482614
Oahu,3008061710,18.939949822027693
Oahu,3008061712,21.715121511873384
Oahu,3008061714,26.47933680644255
Oahu,3008061716,28.514586756208704
Oahu,3008061718,45.94957421251718
Oahu,3008061720,42.62767912461606
Oahu,3008061722,10.682844951929647
Oahu,3008081800,8.196075281477905
Oahu,3008081802,5.937546348955143
Oahu,3008081804,5.965301166950583
Oahu,3008081806,7.213709779288477
Oahu,3008081808,11.023500455482614
Oahu,3008081810,18.939949822027693
Oahu,3008081812,21.715121511873384
Oahu,3008081814,26.47933680644255
Oahu,3008081816,28.514586756208704
Oahu,3008081818,45.94957421251718
Oahu,3008081820,42.62767912461606
Oahu,3008081822,10.682844951929647
Oahu,3008091000,8.196075281477905
Oahu,3008091002,5.937546348955143
Oahu,3008091004,5.965301166950583
Oahu,3008091006,7.213709779288477
Oahu,3008091008,11.023500455482614
Oahu,3008091010,18.939949822027693
Oahu,3008091012,21.715121511873384
Oahu,3008091014,26.47933680644255
Oahu,3008091016,28.514586756208704
Oahu,3008091018,45.94957421251718
Oahu,3008091020,42.62767912461606
Oahu,3008091022,10.682844951929647
Oahu,3008112200,8.196075281477905
Oahu,3008112202,5.937546348955143
Oahu,3008112204,5.965301166950583
Oahu,3008112206,7.213709779288477
Oahu,3008112208,11.023500455482614
Oahu,3008112210,18.939949822027693
Oahu,3008112212,21.715121511873384
Oahu,3008112214,26.47933680644255
Oahu,3008112216,28.514586756208704
Oahu,3008112218,45.94957421251718
Oahu,3008112220,42.62767912461606
Oahu,3008112222,10.682844951929647
Oahu,3507011200,17.62717560537029
Oahu,3507011202,12.769791462821335
Oahu,3507011204,12.829483331660844
Oahu,3507011206,15.514416922579327
Oahu,3507011208,23.70807632206535
Oahu,3507011210,40.733864685730794
Oahu,3507011212,46.70238462142631
Oahu,3507011214,56.94871066591069
Oahu,3507011216,61.32589206472282
Oahu,3507011218,98.82305686801641
Oahu,3507011220,91.67870715842085
Oahu,3507011222,22.9754336637391
Oahu,3507011900,17.62717560537029
Oahu,3507011902,12.769791462821335
Oahu,3507011904,12.829483331660844
Oahu,3507011906,15.514416922579327
Oahu,3507011908,23.70807632206535
Oahu,3507011910,40.733864685730794
Oahu,3507011912,46.70238462142631
Oahu,3507011914,56.94871066591069
Oahu,3507011916,61.32589206472282
Oahu,3507011918,98.82305686801641
Oahu,3507011920,91.67870715842085
Oahu,3507011922,22.9754336637391
Oahu,3507021200,17.62717560537029
Oahu,3507021202,12.769791462821335
Oahu,3507021204,12.829483331660844
Oahu,3507021206,15.514416922579327
Oahu,3507021208,23.70807632206535
Oahu,3507021210,40.733864685730794
Oahu,3507021212,46.70238462142631
Oahu,3507021214,56.94871066591069
Oahu,3507021216,61.32589206472282
Oahu,3507021218,98.82305686801641
Oahu,3507021220,91.67870715842085
Oahu,3507021222,22.9754336637391
Oahu,3507050200,17.62717560537029
Oahu,3507050202,12.769791462821335
Oahu,3507050204,12.829483331660844
Oahu,3507050206,15.514416922579327
Oahu,3507050208,23.70807632206535
Oahu,3507050210,40.733864685730794
Oahu,3507050212,46.70238462142631
Oahu,3507050214,56.94871066591069
Oahu,3507050216,61.32589206472282
Oahu,3507050218,98.82305686801641
Oahu,3507050220,91.67870715842085
Oahu,3507050222,22.9754336637391
Oahu,3507092200,17.62717560537029
Oahu,3507092202,12.769791462821335
Oahu,3507092204,12.829483331660844
Oahu,3507092206,15.514416922579327
Oahu,3507092208,23.70807632206535
Oahu,3507092210,40.733864685730794
Oahu,3507092212,46.70238462142631
Oahu,3507092214,56.94871066591069
Oahu,3507092216,61.32589206472282
Oahu,3507092218,98.82305686801641
Oahu,3507092220,91.67870715842085
Oahu,3507092222,22.9754336637391
Oahu,3507102700,17.62717560537029
Oahu,3507102702,12.769791462821335
Oahu,3507102704,12.829483331660844
Oahu,3507102706,15.514416922579327
Oahu,3507102708,23.70807632206535
Oahu,3507102710,40.733864685730794
Oahu,3507102712,46.70238462142631
Oahu,3507102714,56.94871066591069
Oahu,3507102716,61.32589206472282
Oahu,3507102718,98.82305686801641
Oahu,3507102720,91.67870715842085
Oahu,3507102722,22.9754336637391
Oahu,3507121500,17.62717560537029
Oahu,3507121502,12.769791462821335
Oahu,3507121504,12.829483331660844
Oahu,3507121506,15.514416922579327
Oahu,3507121508,23.70807632206535
Oahu,3507121510,40.733864685730794
Oahu,3507121512,46.70238462142631
Oahu,3507121514,56.94871066591069
Oahu,3507121516,61.32589206472282
Oahu,3507121518,98.82305686801641
Oahu,3507121520,91.67870715842085
Oahu,3507121522,22.9754336637391
Oahu,3508022000,17.62717560537029
Oahu,3508022002,12.769791462821335
Oahu,3508022004,12.829483331660844
Oahu,3508022006,15.514416922579327
Oahu,3508022008,23.70807632206535
Oahu,3508022010,40.733864685730794
Oahu,3508022012,46.70238462142631
Oahu,3508022014,56.94871066591069
Oahu,3508022016,61.32589206472282
Oahu,3508022018,98.82305686801641
Oahu,3508022020,91.67870715842085
Oahu,3508022022,22.9754336637391
Oahu,3508041000,17.62717560537029
Oahu,3508041002,12.769791462821335
Oahu,3508041004,12.829483331660844
Oahu,3508041006,15.514416922579327
Oahu,3508041008,23.70807632206535
Oahu,3508041010,40.733864685730794
Oahu,3508041012,46.70238462142631
Oahu,3508041014,56.94871066591069
Oahu,3508041016,61.32589206472282
Oahu,3508041018,98.82305686801641
Oahu,3508041020,91.67870715842085
Oahu,3508041022,22.9754336637391
Oahu,3508061700,17.62717560537029
