LOAD_ZONE,TIMEPOINT,zone_demand_mw
Oahu,3008112210,692.624581
Oahu,3008112212,609.984054
Oahu,3008112214,608.928005
Oahu,3008112216,860.702534
Oahu,3008112218,1020.614190
Oahu,3008112220,879.110301
Oahu,3008112222,742.644779
Oahu,3507011200,665.719315
Oahu,3507011202,603.358906
Oahu,3507011204,673.636210
Oahu,3507011206,972.172106
Oahu,3507011208,939.782738
Oahu,3507011210,813.294639
Oahu,3507011212,766.887377
Oahu,3507011214,701.129797
Oahu,3507011216,850.893463
Oahu,3507011218,1153.214620
Oahu,3507011220,988.911759
Oahu,3507011222,810.785973
Oahu,3507011900,622.354700
Oahu,3507011902,561.396984
Oahu,3507011904,641.659562
Oahu,3507011906,939.898276
Oahu,3507011908,865.696719
Oahu,3507011910,694.158516
Oahu,3507011912,664.166759
Oahu,3507011914,691.849203
Oahu,3507011916,887.642181
Oahu,3507011918,1131.342116
Oahu,3507011920,969.773252
Oahu,3507011922,791.856816
Oahu,3507021200,549.212574
Oahu,3507021202,502.733504
Oahu,3507021204,594.158190
Oahu,3507021206,891.243844
Oahu,3507021208,766.295965
Oahu,3507021210,615.133703
Oahu,3507021212,553.025925
Oahu,3507021214,523.980920
Oahu,3507021216,790.781733
Oahu,3507021218,1152.144769
Oahu,3507021220,970.722343
Oahu,3507021222,734.926858
Oahu,3507050200,638.200378
Oahu,3507050202,585.361640
Oahu,3507050204,647.852809
Oahu,3507050206,931.633080
Oahu,3507050208,832.560657
Oahu,3507050210,650.982907
Oahu,3507050212,750.378723
Oahu,3507050214,667.913530
Oahu,3507050216,905.157666
Oahu,3507050218,1115.088720
Oahu,3507050220,1024.114345
Oahu,3507050222,793.468115
Oahu,3507092200,728.864281
Oahu,3507092202,659.775700
Oahu,3507092204,679.009238
Oahu,3507092206,834.190664
Oahu,3507092208,879.374351
Oahu,3507092210,785.448443
Oahu,3507092212,552.317726
Oahu,3507092214,638.063981
Oahu,3507092216,861.420272
Oahu,3507092218,1146.557771
Oahu,3507092220,992.636263
Oahu,3507092222,855.767443
Oahu,3507102700,715.467373
Oahu,3507102702,646.295581
Oahu,3507102704,671.555945
Oahu,3507102706,826.042387
Oahu,3507102708,801.840768
Oahu,3507102710,782.852114
Oahu,3507102712,712.249353
Oahu,3507102714,735.232342
Oahu,3507102716,961.337429
Oahu,3507102718,1126.290044
Oahu,3507102720,988.365919
Oahu,3507102722,844.959948
Oahu,3507121500,675.538167
Oahu,3507121502,598.366270
Oahu,3507121504,627.323562
Oahu,3507121506,778.457805
Oahu,3507121508,875.307467
Oahu,3507121510,650.915193
Oahu,3507121512,668.171942
Oahu,3507121514,710.314632
Oahu,3507121516,900.062252
Oahu,3507121518,1083.603000
Oahu,3507121520,953.445310
Oahu,3507121522,803.960997
Oahu,3508022000,615.048255
Oahu,3508022002,556.381855
Oahu,3508022004,639.048146
Oahu,3508022006,928.182634
Oahu,3508022008,819.719444
Oahu,3508022010,646.071945
Oahu,3508022012,597.443112
Oahu,3508022014,725.711083
Oahu,3508022016,884.750054
Oahu,3508022018,1187.403677
Oahu,3508022020,999.865538
Oahu,3508022022,752.876439
Oahu,3508041000,587.715046
Oahu,3508041002,544.344873
Oahu,3508041004,645.554289
Oahu,3508041006,933.812176
Oahu,3508041008,799.515933
Oahu,3508041010,676.258313
Oahu,3508041012,580.057241
Oahu,3508041014,696.887160
Oahu,3508041016,850.437862
Oahu,3508041018,1164.015430
Oahu,3508041020,1028.097052
Oahu,3508041022,778.527981
Oahu,3508061700,694.652831
Oahu,3508061702,631.270404
Oahu,3508061704,703.479952
Oahu,3508061706,890.139968
Oahu,3508061708,825.044625
Oahu,3508061710,693.348706
Oahu,3508061712,719.926120
Oahu,3508061714,859.223585
Oahu,3508061716,846.830895
Oahu,3508061718,1115.527176
Oahu,3508061720,1073.737726
Oahu,3508061722,836.893564
Oahu,3508081800,693.788638
Oahu,3508081802,639.504934
Oahu,3508081804,709.516961
Oahu,3508081806,975.117975
Oahu,3508081808,911.238462
Oahu,3508081810,892.596790
Oahu,3508081812,763.019835
Oahu,3508081814,840.697560
Oahu,3508081816,1048.668936
Oahu,3508081818,1160.935350
Oahu,3508081820,1113.661478
Oahu,3508081822,855.077397
Oahu,3508091000,691.800992
Oahu,3508091002,636.171616
Oahu,3508091004,710.208316
Oahu,3508091006,975.324345
Oahu,3508091008,848.899528
Oahu,3508091010,729.702958
Oahu,3508091012,631.664109
Oahu,3508091014,728.484512
Oahu,3508091016,931.849360
Oahu,3508091018,1219.132641
Oahu,3508091020,1065.529118
Oahu,3508091022,812.270391
Oahu,3508112200,642.072824
Oahu,3508112202,567.863284
Oahu,3508112204,593.628599
Oahu,3508112206,741.171138
Oahu,3508112208,803.300263
Oahu,3508112210,701.536060
Oahu,3508112212,616.158430
Oahu,3508112214,614.811865
Oahu,3508112216,874.167281
Oahu,3508112218,1040.095705
Oahu,3508112220,890.564053
Oahu,3508112222,749.378939
Oahu,4007011200,783.424990
Oahu,4007011202,740.987191
Oahu,4007011204,788.812633
Oahu,4007011206,991.973690
Oahu,4007011208,920.937943
Oahu,4007011210,768.532381
Oahu,4007011212,719.549790
Oahu,4007011214,657.307911
Oahu,4007011216,822.866246
Oahu,4007011218,1115.177596
Oahu,4007011220,986.506856
Oahu,4007011222,867.854646
Oahu,4007011900,753.914298
Oahu,4007011902,712.431065
Oahu,4007011904,767.051733
Oahu,4007011906,970.010551
Oahu,4007011908,860.851773
Oahu,4007011910,666.043147
Oahu,4007011912,628.439748
Oahu,4007011914,658.525572
Oahu,4007011916,870.048269
Oahu,4007011918,1100.292817
Oahu,4007011920,971.997372
Oahu,4007011922,853.713767
