regional_fuel_market,fuel,tier,period,unit_cost,max_avail_at_cost,fixed_cost,max_age
Hawaii_LNG,LNG,bulk_20,2027,10.859628443450154,36400000.0,1.197590068363344,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2030,10.959111284750302,36400000.0,1.197590068363344,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2035,11.279733103612099,36400000.0,1.197590068363344,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2040,11.561781403454123,36400000.0,1.197590068363344,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2045,12.01662357384839,36400000.0,1.197590068363344,20.0000000000000000
Hawaii_LNG,LNG,bulk_20,2050,12.97136384548896,36400000.0,1.197590068363344,20.0000000000000000
Hawaii_LNG,LNG,bulk_25,2027,10.859628443450154,36400000.0,1.074542832586181,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2030,10.959111284750303,36400000.0,1.074542832586181,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2035,11.279733103612099,36400000.0,1.074542832586181,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2040,11.56178140345412,36400000.0,1.074542832586181,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2045,12.01662357384839,36400000.0,1.074542832586181,25.0000000000000000
Hawaii_LNG,LNG,bulk_25,2050,12.97136384548896,36400000.0,1.074542832586181,25.0000000000000000
Hawaii_LNG,LNG,container_05,2027,11.786293976019408,24752000.0,4.795499362297787,5.0000000000000000
Hawaii_LNG,LNG,container_05,2030,13.378386534223509,24752000.0,4.795499362297787,5.0000000000000000
Hawaii_LNG,LNG,container_05,2035,14.501514408747829,24752000.0,4.795499362297787,5.0000000000000000
Hawaii_LNG,LNG,container_05,2040,14.654413942489146,24752000.0,4.795499362297787,5.0000000000000000
Hawaii_LNG,LNG,container_05,2045,15.233905406709932,24752000.0,4.795499362297787,5.0000000000000000
Hawaii_LNG,LNG,container_05,2050,14.386779248924219,24752000.0,4.795499362297787,5.0000000000000000
Hawaii_LNG,LNG,container_10,2027,11.786293976019408,24752000.0,2.744585452092434,10.0000000000000000
Hawaii_LNG,LNG,container_10,2030,13.378386534223509,24752000.0,2.744585452092434,10.0000000000000000
Hawaii_LNG,LNG,container_10,2035,14.501514408747832,24752000.0,2.744585452092434,10.0000000000000000
Hawaii_LNG,LNG,container_10,2040,14.654413942489146,24752000.0,2.744585452092434,10.0000000000000000
Hawaii_LNG,LNG,container_10,2045,15.233905406709932,24752000.0,2.744585452092434,10.0000000000000000
Hawaii_LNG,LNG,container_10,2050,14.386779248924219,24752000.0,2.744585452092434,10.0000000000000000
Hawaii_LNG,LNG,container_15,2027,11.786293976019408,24752000.0,2.079887765742419,15.0000000000000000
Hawaii_LNG,LNG,container_15,2030,13.378386534223509,24752000.0,2.079887765742419,15.0000000000000000
Hawaii_LNG,LNG,container_15,2035,14.501514408747832,24752000.0,2.079887765742419,15.0000000000000000
Hawaii_LNG,LNG,container_15,2040,14.654413942489146,24752000.0,2.079887765742419,15.0000000000000000
Hawaii_LNG,LNG,container_15,2045,15.233905406709932,24752000.0,2.079887765742419,15.0000000000000000
Hawaii_LNG,LNG,container_15,2050,14.386779248924219,24752000.0,2.079887765742419,15.0000000000000000
Hawaii_LNG,LNG,container_20,2027,11.786293976019408,24752000.0,1.7611618652402121,20.0000000000000000
Hawaii_LNG,LNG,container_20,2030,13.378386534223509,24752000.0,1.761161865240212,20.0000000000000000
Hawaii_LNG,LNG,container_20,2035,14.501514408747832,24752000.0,1.761161865240212,20.0000000000000000
Hawaii_LNG,LNG,container_20,2040,14.654413942489146,24752000.0,1.761161865240212,20.0000000000000000
Hawaii_LNG,LNG,container_20,2045,15.233905406709932,24752000.0,1.761161865240212,20.0000000000000000
Hawaii_LNG,LNG,container_20,2050,14.386779248924219,24752000.0,1.761161865240212,20.0000000000000000
Hawaii_LNG,LNG,container_25,2027,11.786293976019408,24752000.0,1.5802100479208543,25.0000000000000000
Hawaii_LNG,LNG,container_25,2030,13.378386534223509,24752000.0,1.5802100479208543,25.0000000000000000
Hawaii_LNG,LNG,container_25,2035,14.501514408747832,24752000.0,1.5802100479208543,25.0000000000000000
Hawaii_LNG,LNG,container_25,2040,14.654413942489143,24752000.0,1.5802100479208543,25.0000000000000000
