regional_fuel_market,fuel,tier,period,unit_cost,max_avail_at_cost,fixed_cost,max_age
Hawaii_LNG,LNG,container_15,2035,11.285845,24752000.0,2.304145,15.0000000000000000
Hawaii_LNG,LNG,container_15,2040,10.075717,24752000.0,2.304145,15.0000000000000000
Hawaii_LNG,LNG,container_15,2045,9.084775,24752000.0,2.304145,15.0000000000000000
Hawaii_LNG,LNG,container_15,2050,7.289226,24752000.0,2.304145,15.0000000000000000
Hawaii_LNG,LNG,container_20,2027,10.880928,24752000.0,1.951054,20.0000000000000000
Hawaii_LNG,LNG,container_20,2030,11.626480,24752000.0,1.951054,20.0000000000000000
Hawaii_LNG,LNG,container_20,2035,11.285845,24752000.0,1.951054,20.0000000000000000
Hawaii_LNG,LNG,container_20,2040,10.075717,24752000.0,1.951054,20.0000000000000000
Hawaii_LNG,LNG,container_20,2045,9.084775,24752000.0,1.951054,20.0000000000000000
Hawaii_LNG,LNG,container_20,2050,7.289226,24752000.0,1.951054,20.0000000000000000
Hawaii_LNG,LNG,container_25,2027,10.880928,24752000.0,1.750591,25.0000000000000000
Hawaii_LNG,LNG,container_25,2030,11.626480,24752000.0,1.750591,25.0000000000000000
Hawaii_LNG,LNG,container_25,2035,11.285845,24752000.0,1.750591,25.0000000000000000
Hawaii_LNG,LNG,container_25,2040,10.075717,24752000.0,1.750591,25.0000000000000000
Hawaii_LNG,LNG,container_25,2045,9.084775,24752000.0,1.750591,25.0000000000000000
Hawaii_LNG,LNG,container_25,2050,7.289226,24752000.0,1.750591,25.0000000000000000
Hawaii_LSFO,LSFO,base,2027,16.622193,.,0.000000,.
Hawaii_LSFO,LSFO,base,2030,16.060488,.,0.000000,.
Hawaii_LSFO,LSFO,base,2035,15.226249,.,0.000000,.
Hawaii_LSFO,LSFO,base,2040,14.298038,.,0.000000,.
Hawaii_LSFO,LSFO,base,2045,13.420682,.,0.000000,.
Hawaii_LSFO,LSFO,base,2050,12.713254,.,0.000000,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2027,34.330737,.,0.000000,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2030,32.340717,.,0.000000,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2035,29.161767,.,0.000000,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2040,25.855829,.,0.000000,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2045,22.618615,.,0.000000,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2050,19.611033,.,0.000000,.
