LOAD_ZONE,TIMEPOINT,zone_demand_mw
Oahu,3507021216,671.907162
Oahu,3507021218,1152.144769
Oahu,3507021220,818.212654
Oahu,3507021222,605.637418
Oahu,3507050200,638.200378
Oahu,3507050202,585.361640
Oahu,3507050204,647.852809
Oahu,3507050206,924.280371
Oahu,3507050208,727.071135
Oahu,3507050210,526.538189
Oahu,3507050212,645.977940
Oahu,3507050214,541.284369
Oahu,3507050216,805.370857
Oahu,3507050218,1102.352047
Oahu,3507050220,882.591702
Oahu,3507050222,673.492896
Oahu,3507092200,728.864281
Oahu,3507092202,659.775700
Oahu,3507092204,679.009238
Oahu,3507092206,833.492552
Oahu,3507092208,797.835961
Oahu,3507092210,692.421133
Oahu,3507092212,397.587780
Oahu,3507092214,507.997493
Oahu,3507092216,744.999955
Oahu,3507092218,1146.557771
Oahu,3507092220,842.215936
Oahu,3507092222,728.249249
Oahu,3507102700,715.467373
Oahu,3507102702,646.295581
Oahu,3507102704,671.555945
Oahu,3507102706,826.042387
Oahu,3507102708,685.899784
Oahu,3507102710,691.943241
Oahu,3507102712,602.926715
Oahu,3507102714,641.879195
Oahu,3507102716,911.887583
Oahu,3507102718,1126.290044
Oahu,3507102720,871.483110
Oahu,3507102722,745.873044
Oahu,3507121500,675.538167
Oahu,3507121502,598.366270
Oahu,3507121504,627.323562
Oahu,3507121506,778.457805
Oahu,3507121508,827.236355
Oahu,3507121510,548.405435
Oahu,3507121512,573.862323
Oahu,3507121514,636.731521
Oahu,3507121516,851.303828
Oahu,3507121518,1083.603000
Oahu,3507121520,845.791856
Oahu,3507121522,712.698239
Oahu,3508022000,615.048255
Oahu,3508022002,556.381855
Oahu,3508022004,639.048146
Oahu,3508022006,928.182634
Oahu,3508022008,718.452045
Oahu,3508022010,523.438049
Oahu,3508022012,455.754849
Oahu,3508022014,616.168615
Oahu,3508022016,772.598948
Oahu,3508022018,1187.403677
Oahu,3508022020,851.021426
Oahu,3508022022,626.694476
Oahu,3508041000,587.715046
Oahu,3508041002,544.344873
Oahu,3508041004,645.554289
Oahu,3508041006,931.746787
Oahu,3508041008,687.331270
Oahu,3508041010,564.174943
Oahu,3508041012,445.669605
Oahu,3508041014,586.619251
Oahu,3508041016,733.555454
Oahu,3508041018,1156.243980
Oahu,3508041020,886.071080
Oahu,3508041022,658.126067
Oahu,3508061700,694.652831
Oahu,3508061702,631.270404
Oahu,3508061704,703.479952
Oahu,3508061706,862.587992
Oahu,3508061708,693.649491
Oahu,3508061710,563.965921
Oahu,3508061712,592.047013
Oahu,3508061714,769.710122
Oahu,3508061716,698.905571
Oahu,3508061718,1096.849241
Oahu,3508061720,935.678477
Oahu,3508061722,719.854422
Oahu,3508081800,693.788638
Oahu,3508081802,639.504934
Oahu,3508081804,709.516961
Oahu,3508081806,966.754549
Oahu,3508081808,798.564416
Oahu,3508081810,802.030390
Oahu,3508081812,630.801364
Oahu,3508081814,727.688989
Oahu,3508081816,961.506407
Oahu,3508081818,1141.300737
Oahu,3508081820,979.974381
Oahu,3508081822,741.744729
Oahu,3508091000,691.800992
Oahu,3508091002,636.171616
Oahu,3508091004,710.208316
Oahu,3508091006,970.032184
Oahu,3508091008,721.250344
Oahu,3508091010,602.102447
Oahu,3508091012,474.659326
Oahu,3508091014,596.893820
Oahu,3508091016,804.619779
Oahu,3508091018,1214.767160
Oahu,3508091020,899.831918
Oahu,3508091022,671.801294
Oahu,3508112200,642.072824
Oahu,3508112202,567.863284
Oahu,3508112204,593.628599
Oahu,3508112206,741.171138
Oahu,3508112208,741.079054
Oahu,3508112210,616.581974
Oahu,3508112212,513.357165
Oahu,3508112214,524.090872
Oahu,3508112216,821.916084
Oahu,3508112218,1040.095705
Oahu,3508112220,779.696212
Oahu,3508112222,655.391199
Oahu,4007011200,783.424990
Oahu,4007011202,740.987191
Oahu,4007011204,788.812633
Oahu,4007011206,991.973690
Oahu,4007011208,828.527286
Oahu,4007011210,639.351895
Oahu,4007011212,570.876727
Oahu,4007011214,489.040425
Oahu,4007011216,659.572909
Oahu,4007011218,1115.177596
Oahu,4007011220,812.724213
Oahu,4007011222,720.531149
Oahu,4007011900,753.914298
Oahu,4007011902,712.431065
Oahu,4007011904,767.051733
Oahu,4007011906,970.010551
Oahu,4007011908,750.204174
Oahu,4007011910,512.874966
Oahu,4007011912,456.012026
Oahu,4007011914,498.696771
Oahu,4007011916,748.577989
Oahu,4007011918,1100.292817
Oahu,4007011920,782.904321
Oahu,4007011922,693.410936
Oahu,4007021200,704.139273
