LOAD_ZONE,TIMEPOINT,zone_demand_mw
Oahu,3007092212,666.020605
Oahu,3007092214,708.027472
Oahu,3007092216,877.492542
Oahu,3007092218,1079.209028
Oahu,3007092220,989.974943
Oahu,3007092222,850.722160
Oahu,3007102700,707.750854
Oahu,3007102702,641.085947
Oahu,3007102704,665.430839
Oahu,3007102706,805.487457
Oahu,3007102708,825.509221
Oahu,3007102710,718.435348
Oahu,3007102712,653.521651
Oahu,3007102714,666.944751
Oahu,3007102716,831.426278
Oahu,3007102718,1059.675832
Oahu,3007102720,975.104510
Oahu,3007102722,831.188964
Oahu,3007121500,669.268740
Oahu,3007121502,594.893662
Oahu,3007121504,622.801501
Oahu,3007121506,759.627409
Oahu,3007121508,752.039200
Oahu,3007121510,633.852601
Oahu,3007121512,555.947324
Oahu,3007121514,570.378588
Oahu,3007121516,770.902012
Oahu,3007121518,1018.535829
Oahu,3007121520,938.489792
Oahu,3007121522,789.166816
Oahu,3008022000,610.971068
Oahu,3008022002,554.430823
Oahu,3008022004,634.101169
Oahu,3008022006,903.925995
Oahu,3008022008,811.547616
Oahu,3008022010,703.035861
Oahu,3008022012,661.650588
Oahu,3008022014,717.179660
Oahu,3008022016,890.901556
Oahu,3008022018,1118.574620
Oahu,3008022020,996.436755
Oahu,3008022022,751.131570
Oahu,3008041000,584.628454
Oahu,3008041002,542.830078
Oahu,3008041004,640.371520
Oahu,3008041006,913.742010
Oahu,3008041008,815.283650
Oahu,3008041010,693.410217
Oahu,3008041012,618.103176
Oahu,3008041014,692.062561
Oahu,3008041016,867.890438
Oahu,3008041018,1112.554131
Oahu,3008041020,1021.458670
Oahu,3008041022,773.999910
Oahu,3008061700,687.690661
Oahu,3008061702,626.605303
Oahu,3008061704,696.197874
Oahu,3008061706,925.830581
Oahu,3008061708,880.723749
Oahu,3008061710,773.366120
Oahu,3008061712,729.018195
Oahu,3008061714,772.351613
Oahu,3008061716,930.403580
Oahu,3008061718,1089.007594
Oahu,3008061720,1064.173207
Oahu,3008061722,829.171862
Oahu,3008081800,686.857787
Oahu,3008081802,634.541402
Oahu,3008081804,702.016094
Oahu,3008081806,966.938862
Oahu,3008081808,923.997502
Oahu,3008081810,822.945918
Oahu,3008081812,786.474602
Oahu,3008081814,840.718669
Oahu,3008081816,995.760391
Oahu,3008081818,1134.803765
Oahu,3008081820,1101.247998
Oahu,3008081822,845.508091
Oahu,3008091000,684.942177
Oahu,3008091002,631.328888
Oahu,3008091004,702.682393
Oahu,3008091006,960.609019
Oahu,3008091008,895.751176
Oahu,3008091010,801.862308
Oahu,3008091012,750.839494
Oahu,3008091014,800.764514
Oahu,3008091016,968.346939
Oahu,3008091018,1158.433589
Oahu,3008091020,1065.125063
Oahu,3008091022,812.954616
Oahu,3008112200,637.016228
Oahu,3008112202,565.496149
Oahu,3008112204,590.327692
Oahu,3008112206,723.692064
Oahu,3008112208,712.721168
Oahu,3008112210,618.213594
Oahu,3008112212,536.981250
Oahu,3008112214,541.229081
Oahu,3008112216,753.370265
Oahu,3008112218,976.605300
Oahu,3008112220,878.918236
Oahu,3008112222,737.436742
Oahu,3507011200,665.719315
Oahu,3507011202,603.358906
Oahu,3507011204,673.636210
Oahu,3507011206,962.925515
Oahu,3507011208,855.584986
Oahu,3507011210,742.064864
Oahu,3507011212,678.803887
Oahu,3507011214,714.431714
Oahu,3507011216,865.574411
Oahu,3507011218,1103.392216
Oahu,3507011220,990.007589
Oahu,3507011222,805.862508
Oahu,3507011900,622.354700
Oahu,3507011902,561.396984
Oahu,3507011904,641.659562
Oahu,3507011906,930.651686
Oahu,3507011908,808.677976
Oahu,3507011910,684.031407
Oahu,3507011912,636.592333
Oahu,3507011914,683.655676
Oahu,3507011916,839.993092
Oahu,3507011918,1081.519712
Oahu,3507011920,974.352107
Oahu,3507011922,789.886071
Oahu,3507021200,549.212574
Oahu,3507021202,502.733504
Oahu,3507021204,594.158190
Oahu,3507021206,881.997253
Oahu,3507021208,756.445487
Oahu,3507021210,633.582003
Oahu,3507021212,589.590225
Oahu,3507021214,645.224261
Oahu,3507021216,824.301948
Oahu,3507021218,1102.322365
Oahu,3507021220,983.029785
Oahu,3507021222,739.507990
Oahu,3507050200,638.200378
Oahu,3507050202,585.361640
Oahu,3507050204,647.852809
Oahu,3507050206,938.604243
Oahu,3507050208,843.317365
Oahu,3507050210,724.554975
Oahu,3507050212,681.121897
Oahu,3507050214,734.770765
Oahu,3507050216,896.576307
Oahu,3507050218,1093.359394
Oahu,3507050220,1032.765956
Oahu,3507050222,794.950031
Oahu,3507092200,728.864281
Oahu,3507092202,659.775700
Oahu,3507092204,679.009238
Oahu,3507092206,826.483889
Oahu,3507092208,837.302426
Oahu,3507092210,739.390238
Oahu,3507092212,674.702792
Oahu,3507092214,718.009771
Oahu,3507092216,889.527179
Oahu,3507092218,1096.735367
Oahu,3507092220,1004.248491
Oahu,3507092222,859.759209
Oahu,3507102700,715.467373
Oahu,3507102702,646.295581
Oahu,3507102704,671.555945
Oahu,3507102706,816.795796
Oahu,3507102708,835.650101
Oahu,3507102710,728.727392
Oahu,3507102712,661.733824
Oahu,3507102714,675.382164
Oahu,3507102716,841.728627
Oahu,3507102718,1076.467640
Oahu,3507102720,988.818866
Oahu,3507102722,839.491482
Oahu,3507121500,675.538167
Oahu,3507121502,598.366270
Oahu,3507121504,627.323562
Oahu,3507121506,769.211214
Oahu,3507121508,759.417295
Oahu,3507121510,640.963973
Oahu,3507121512,560.490286
Oahu,3507121514,575.184702
Oahu,3507121516,778.928391
Oahu,3507121518,1033.780597
Oahu,3507121520,950.827279
Oahu,3507121522,795.889122
Oahu,3508022000,615.048255
Oahu,3508022002,556.381855
Oahu,3508022004,639.048146
Oahu,3508022006,918.936043
Oahu,3508022008,821.163480
Oahu,3508022010,712.748818
Oahu,3508022012,670.168444
Oahu,3508022014,727.506120
Oahu,3508022016,903.440430
Oahu,3508022018,1137.581273
Oahu,3508022020,1010.953295
Oahu,3508022022,756.423588
Oahu,3508041000,587.715046
Oahu,3508041002,544.344873
Oahu,3508041004,645.554289
Oahu,3508041006,929.121182
Oahu,3508041008,825.040006
Oahu,3508041010,702.761209
Oahu,3508041012,624.983464
Oahu,3508041014,701.444510
Oahu,3508041016,879.563995
Oahu,3508041018,1131.334388
Oahu,3508041020,1036.916140
Oahu,3508041022,780.151875
Oahu,3508061700,694.652831
Oahu,3508061702,631.270404
Oahu,3508061704,703.479952
Oahu,3508061706,941.664335
Oahu,3508061708,892.940932
Oahu,3508061710,785.723795
Oahu,3508061712,740.069360
Oahu,3508061714,784.752773
Oahu,3508061716,944.427898
Oahu,3508061718,1106.902400
Oahu,3508061720,1081.236926
Oahu,3508061722,837.398529
Oahu,3508081800,693.788638
Oahu,3508081802,639.504934
Oahu,3508081804,709.516961
Oahu,3508081806,984.318462
Oahu,3508081808,937.841962
Oahu,3508081810,837.168005
Oahu,3508081812,799.686373
Oahu,3508081814,855.690722
Oahu,3508081816,1012.242404
Oahu,3508081818,1154.420703
Oahu,3508081820,1119.705887
Oahu,3508081822,854.349069
Oahu,3508091000,691.800992
Oahu,3508091002,636.171616
Oahu,3508091004,710.208316
Oahu,3508091006,977.750590
Oahu,3508091008,908.533453
Oahu,3508091010,815.291562
Oahu,3508091012,762.711233
Oahu,3508091014,814.234121
Oahu,3508091016,983.798089
Oahu,3508091018,1178.939110
Oahu,3508091020,1082.224576
Oahu,3508091022,820.571445
Oahu,3508112200,642.072824
Oahu,3508112202,567.863284
Oahu,3508112204,593.628599
Oahu,3508112206,731.924548
Oahu,3508112208,718.620737
Oahu,3508112210,624.736873
Oahu,3508112212,540.811007
Oahu,3508112214,544.939049
Oahu,3508112216,760.737375
Oahu,3508112218,990.273301
Oahu,3508112220,889.015578
