hour,coef,se,disch_mw_per_mwh,clean,disch_pos,shape_weight
17,-0.00013585594750382263,8.899899838518719e-05,0.09661732781214108,False,0.09661732781214108,0.0
18,-0.00013105137164219627,7.691550924608609e-05,0.09320043448100448,False,0.09320043448100448,0.0
19,-0.00013991946511623336,7.127866790240091e-05,0.09950719918282692,True,0.09950719918282692,0.21926168073808805
20,-0.00020539871868359124,6.731719791632213e-05,0.14607439497404331,True,0.14607439497404331,0.32187135823169244
21,-0.00015937121669285653,5.911799999253892e-05,0.11334079493722739,True,0.11334079493722739,0.24974367079177448
22,-0.00013344976110286292,4.837188808410571e-05,0.09490610865280248,True,0.09490610865280248,0.20912329023844503
23,-0.00010570043664097752,4.411336373628067e-05,0.07517148806856926,False,0.07517148806856926,0.0
