year,quarter,hour,load_anom,load_mw,pv_mw_cum,batt_mwh_cum,n
2014,1,3,-6.5876194538473065,588.0344329127719,296.8647925032747,24.247388240098108,90
2014,1,4,0.0,594.6220523666192,296.8647925032747,24.247388240098108,90
2014,1,5,40.70461605393279,635.326668420552,296.8647925032747,24.247388240098108,90
2014,1,6,123.83667767554927,718.4587300421684,296.8647925032747,24.247388240098108,90
2014,1,7,207.07271732992297,801.694769696542,296.8647925032747,24.247388240098108,90
2014,1,8,227.64070514677377,822.2627575133929,296.8647925032747,24.247388240098108,90
2014,1,9,241.39035057233684,836.012402938956,296.8647925032747,24.247388240098108,90
2014,1,10,238.8536594292866,833.4757117959058,296.8647925032747,24.247388240098108,90
2014,1,11,234.04656676760283,828.668619134222,296.8647925032747,24.247388240098108,90
2014,1,12,230.53244949724208,825.1545018638612,296.8647925032747,24.247388240098108,90
2014,1,13,229.58566544462855,824.2077178112477,296.8647925032747,24.247388240098108,90
2014,1,14,235.86399765467334,830.4860500212925,296.8647925032747,24.247388240098108,90
2014,1,15,255.5646802264558,850.1867325930749,296.8647925032747,24.247388240098108,90
2014,1,16,285.79460274788045,880.4166551144996,296.8647925032747,24.247388240098108,90
2014,1,17,327.0748114466287,921.6968638132478,296.8647925032747,24.247388240098108,90
2014,1,18,376.05453666324985,970.6765890298691,296.8647925032747,24.247388240098108,90
2014,1,19,416.56823935517303,1011.1902917217923,296.8647925032747,24.247388240098108,90
2014,1,20,384.18800400100736,978.8100563676264,296.8647925032747,24.247388240098108,90
2014,1,21,332.24943260048184,926.871484967101,296.8647925032747,24.247388240098108,90
2014,1,22,260.68237366622634,855.3044260328454,296.8647925032747,24.247388240098108,90
2014,1,23,168.2496801461635,762.8717325127827,296.8647925032747,24.247388240098108,90
2014,2,0,96.31843836431555,715.315799550279,307.03060256785517,25.22683761412803,91
2014,2,1,44.240361616013914,663.2377228019775,307.03060256785517,25.22683761412803,91
2014,2,2,12.420881872782067,631.4182430587457,307.03060256785517,25.22683761412803,91
2014,2,3,-3.757981521175221,615.2393796647883,307.03060256785517,25.22683761412803,91
2014,2,4,0.0,618.9973611859635,307.03060256785517,25.22683761412803,91
2014,2,5,38.26080044312712,657.2581616290906,307.03060256785517,25.22683761412803,91
2014,2,6,115.3500470519478,734.3474082379114,307.03060256785517,25.22683761412803,91
2014,2,7,182.65990705890198,801.6572682448656,307.03060256785517,25.22683761412803,91
2014,2,8,206.637794155207,825.6351553411706,307.03060256785517,25.22683761412803,91
2014,2,9,218.0548964522454,837.052257638209,307.03060256785517,25.22683761412803,91
2014,2,10,215.63539763053717,834.6327588165008,307.03060256785517,25.22683761412803,91
2014,2,11,209.88813335722298,828.8854945431865,307.03060256785517,25.22683761412803,91
2014,2,12,208.98609609283446,827.983457278798,307.03060256785517,25.22683761412803,91
2014,2,13,215.08463065668116,834.0819918426447,307.03060256785517,25.22683761412803,91
2014,2,14,228.03407091915852,847.0314321051221,307.03060256785517,25.22683761412803,91
2014,2,15,247.34963898109712,866.3470001670606,307.03060256785517,25.22683761412803,91
2014,2,16,280.46817318944505,899.4655343754087,307.03060256785517,25.22683761412803,91
2014,2,17,316.3121728933421,935.3095340793056,307.03060256785517,25.22683761412803,91
2014,2,18,350.7230318702418,969.7203930562054,307.03060256785517,25.22683761412803,91
2014,2,19,371.0805651948274,990.0779263807909,307.03060256785517,25.22683761412803,91
2014,2,20,381.05407603751223,1000.0514372234758,307.03060256785517,25.22683761412803,91
2014,2,21,336.9995941016385,955.996955287602,307.03060256785517,25.22683761412803,91
2014,2,22,267.14419705704364,886.1415582430071,307.03060256785517,25.22683761412803,91
2014,2,23,176.81918301797762,795.8165442039411,307.03060256785517,25.22683761412803,91
2014,3,0,107.26528912379126,786.5760321802106,316.8679057477052,26.096769718275443,92
2014,3,1,50.994183954280835,730.3049270107003,316.8679057477052,26.096769718275443,92
2014,3,2,16.19584800270703,695.5065910591264,316.8679057477052,26.096769718275443,92
2014,3,3,-2.1008301837922003,677.2099128726272,316.8679057477052,26.096769718275443,92
2014,3,4,0.0,679.3107430564195,316.8679057477052,26.096769718275443,92
2014,3,5,35.582212099108254,714.8929551555277,316.8679057477052,26.096769718275443,92
2014,3,6,111.57663060646631,790.8873736628857,316.8679057477052,26.096769718275443,92
2014,3,7,177.8045252980679,857.1152683544873,316.8679057477052,26.096769718275443,92
2014,3,8,211.81760890793694,891.1283519643564,316.8679057477052,26.096769718275443,92
2014,3,9,223.67001942548865,902.9807624819081,316.8679057477052,26.096769718275443,92
2014,3,10,223.80387036579404,903.1146134222136,316.8679057477052,26.096769718275443,92
2014,3,11,220.5963053967127,899.9070484531321,316.8679057477052,26.096769718275443,92
2014,3,12,222.612814262267,901.9235573186864,316.8679057477052,26.096769718275443,92
2014,3,13,229.9894137381893,909.3001567946088,316.8679057477052,26.096769718275443,92
2014,3,14,240.39162290414927,919.7023659605686,316.8679057477052,26.096769718275443,92
2014,3,15,269.936689219551,949.2474322759704,316.8679057477052,26.096769718275443,92
2014,3,16,310.3894844355921,989.7002274920115,316.8679057477052,26.096769718275443,92
2014,3,17,348.82454296996116,1028.1352860263805,316.8679057477052,26.096769718275443,92
2014,3,18,378.1328083110996,1057.4435513675191,316.8679057477052,26.096769718275443,92
2014,3,19,393.0900434740385,1072.400786530458,316.8679057477052,26.096769718275443,92
2014,3,20,396.6207371309519,1075.9314801873713,316.8679057477052,26.096769718275443,92
2014,3,21,354.9999845827462,1034.3107276391656,316.8679057477052,26.096769718275443,92
2014,3,22,283.79002021178314,963.1007632682025,316.8679057477052,26.096769718275443,92
2014,3,23,190.20627447472253,869.517017531142,316.8679057477052,26.096769718275443,92
2014,4,0,91.98351162289288,720.1663130684996,328.4649365788599,27.01839424734232,92
2014,4,1,41.35762827330574,669.5404297189125,328.4649365788599,27.01839424734232,92
2014,4,2,9.636919848730916,637.8197212943377,328.4649365788599,27.01839424734232,92
2014,4,3,-6.039671917586693,622.14312952802,328.4649365788599,27.01839424734232,92
2014,4,4,0.0,628.1828014456067,328.4649365788599,27.01839424734232,92
2014,4,5,39.893451735779095,668.0762531813859,328.4649365788599,27.01839424734232,92
2014,4,6,122.27726506484647,750.4600665104533,328.4649365788599,27.01839424734232,92
2014,4,7,197.9287279288145,826.1115293744213,328.4649365788599,27.01839424734232,92
2014,4,8,223.46754242863554,851.6503438742423,328.4649365788599,27.01839424734232,92
2014,4,9,234.52311460329932,862.705916048906,328.4649365788599,27.01839424734232,92
2014,4,10,230.8310877580884,859.013889203695,328.4649365788599,27.01839424734232,92
2014,4,11,224.10602720152,852.2888286471267,328.4649365788599,27.01839424734232,92
2014,4,12,223.02338844731804,851.2061898929248,328.4649365788599,27.01839424734232,92
2014,4,13,230.16631736562096,858.3491188112276,328.4649365788599,27.01839424734232,92
2014,4,14,244.11517454477922,872.297975990386,328.4649365788599,27.01839424734232,92
2014,4,15,272.50570368846644,900.6885051340731,328.4649365788599,27.01839424734232,92
2014,4,16,311.37097435521,939.5537758008168,328.4649365788599,27.01839424734232,92
2014,4,17,352.4510183496974,980.6338197953041,328.4649365788599,27.01839424734232,92
2014,4,18,401.04629582408796,1029.2290972696946,328.4649365788599,27.01839424734232,92
2014,4,19,411.48220907181354,1039.6650105174203,328.4649365788599,27.01839424734232,92
2014,4,20,370.7828784152215,998.9656798608282,328.4649365788599,27.01839424734232,92
2014,4,21,321.02789932615997,949.2107007717668,328.4649365788599,27.01839424734232,92
2014,4,22,254.22433246203633,882.4071339076431,328.4649365788599,27.01839424734232,92
2014,4,23,167.69281598926602,795.8756174348729,328.4649365788599,27.01839424734232,92
2015,1,0,86.69932211792145,663.3479950589084,338.8357404485969,27.84633496761018,90
2015,1,1,37.69245011082411,614.3411230518111,338.8357404485969,27.84633496761018,90
2015,1,2,7.200945949145906,583.8496188901329,338.8357404485969,27.84633496761018,90
2015,1,3,-7.287714130608522,569.3609588103784,338.8357404485969,27.84633496761018,90
2015,1,4,0.0,576.648672940987,338.8357404485969,27.84633496761018,90
2015,1,5,39.78782805143653,616.4365009924235,338.8357404485969,27.84633496761018,90
2015,1,6,120.88957714480819,697.5382500857952,338.8357404485969,27.84633496761018,90
2015,1,7,200.642198444376,777.2908713853631,338.8357404485969,27.84633496761018,90
2015,1,8,215.1812261999671,791.8298991409541,338.8357404485969,27.84633496761018,90
2015,1,9,216.86389013974622,793.5125630807332,338.8357404485969,27.84633496761018,90
2015,1,10,205.08997423590347,781.7386471768904,338.8357404485969,27.84633496761018,90
2015,1,11,186.7666636907857,763.4153366317727,338.8357404485969,27.84633496761018,90
2015,1,12,177.9048961982191,754.5535691392059,338.8357404485969,27.84633496761018,90
2015,1,13,175.8790959670894,752.5277689080763,338.8357404485969,27.84633496761018,90
2015,1,14,185.8053236678391,762.4539966088261,338.8357404485969,27.84633496761018,90
2015,1,15,207.9637770387657,784.6124499797527,338.8357404485969,27.84633496761018,90
2015,1,16,251.50577106146133,828.1544440024484,338.8357404485969,27.84633496761018,90
2015,1,17,302.49666131540965,879.1453342563966,338.8357404485969,27.84633496761018,90
2015,1,18,355.88921183934224,932.5378847803294,338.8357404485969,27.84633496761018,90
2015,1,19,400.3692246615509,977.0178976025379,338.8357404485969,27.84633496761018,90
2015,1,20,371.39331714925277,948.0419900902398,338.8357404485969,27.84633496761018,90
2015,1,21,321.436211369051,898.0848843100381,338.8357404485969,27.84633496761018,90
2015,1,22,251.86956164914199,828.5182345901289,338.8357404485969,27.84633496761018,90
2015,1,23,163.17343592841013,739.8221088693971,338.8357404485969,27.84633496761018,90
2015,2,0,93.89245519147943,712.9592067343618,352.4160947447092,28.886638136434982,91
2015,2,1,42.91691743999528,661.9836689828777,352.4160947447092,28.886638136434982,91
2015,2,2,11.751429287523633,630.8181808304062,352.4160947447092,28.886638136434982,91
2015,2,3,-3.9288377104321577,615.1379138324503,352.4160947447092,28.886638136434982,91
2015,2,4,0.0,619.0667515428825,352.4160947447092,28.886638136434982,91
2015,2,5,38.0631369269648,657.1298884698472,352.4160947447092,28.886638136434982,91
2015,2,6,114.08510785347809,733.1518593963606,352.4160947447092,28.886638136434982,91
2015,2,7,176.2383116584567,795.3050632013391,352.4160947447092,28.886638136434982,91
2015,2,8,190.58609403810104,809.6528455809835,352.4160947447092,28.886638136434982,91
2015,2,9,187.34073704859404,806.4074885914765,352.4160947447092,28.886638136434982,91
2015,2,10,176.80664901082778,795.8734005537102,352.4160947447092,28.886638136434982,91
2015,2,11,165.28104889583372,784.347800438716,352.4160947447092,28.886638136434982,91
2015,2,12,161.8159837361603,780.8827352790427,352.4160947447092,28.886638136434982,91
2015,2,13,168.47096093544025,787.5377124783226,352.4160947447092,28.886638136434982,91
2015,2,14,183.44214997579155,802.508901518674,352.4160947447092,28.886638136434982,91
2015,2,15,208.55752016277353,827.6242717056559,352.4160947447092,28.886638136434982,91
2015,2,16,250.43501617574884,869.5017677186313,352.4160947447092,28.886638136434982,91
2015,2,17,299.90126693197954,918.968018474862,352.4160947447092,28.886638136434982,91
2015,2,18,342.69137831550694,961.7581298583893,352.4160947447092,28.886638136434982,91
2015,2,19,365.9192954886927,984.986047031575,352.4160947447092,28.886638136434982,91
2015,2,20,376.3444507005261,995.4112022434085,352.4160947447092,28.886638136434982,91
2015,2,21,332.4672117700876,951.53396331297,352.4160947447092,28.886638136434982,91
2015,2,22,263.156759283961,882.2235108268434,352.4160947447092,28.886638136434982,91
2015,2,23,172.0345678284087,791.1013193712912,352.4160947447092,28.886638136434982,91
2015,3,0,107.26701653335562,814.021516603532,368.68293850305383,29.983508069427202,92
2015,3,1,51.44191851466627,758.1964185848426,368.68293850305383,29.983508069427202,92
2015,3,2,16.487268876293644,723.2417689464698,368.68293850305383,29.983508069427202,92
2015,3,3,-1.9831470035838195,704.7713530665925,368.68293850305383,29.983508069427202,92
2015,3,4,0.0,706.7545000701763,368.68293850305383,29.983508069427202,92
2015,3,5,35.74069851861549,742.4951985887917,368.68293850305383,29.983508069427202,92
2015,3,6,110.64942268317807,817.4039227533543,368.68293850305383,29.983508069427202,92
2015,3,7,175.72255007098,882.4770501411564,368.68293850305383,29.983508069427202,92
2015,3,8,203.11726016432596,909.8717602345023,368.68293850305383,29.983508069427202,92
2015,3,9,211.07604632152075,917.830546391697,368.68293850305383,29.983508069427202,92
2015,3,10,208.53167055539535,915.2861706255717,368.68293850305383,29.983508069427202,92
2015,3,11,200.68605063948652,907.4405507096628,368.68293850305383,29.983508069427202,92
2015,3,12,202.2202907078992,908.9747907780754,368.68293850305383,29.983508069427202,92
2015,3,13,217.15288827861673,923.907388348793,368.68293850305383,29.983508069427202,92
2015,3,14,238.38201771800007,945.1365177881764,368.68293850305383,29.983508069427202,92
2015,3,15,266.12419959163117,972.8786996618074,368.68293850305383,29.983508069427202,92
2015,3,16,310.02658405067785,1016.7810841208541,368.68293850305383,29.983508069427202,92
2015,3,17,352.3000670474947,1059.054567117671,368.68293850305383,29.983508069427202,92
2015,3,18,385.07017470157956,1091.8246747717558,368.68293850305383,29.983508069427202,92
2015,3,19,401.2669120497886,1108.021412119965,368.68293850305383,29.983508069427202,92
2015,3,20,402.0910379457782,1108.8455380159546,368.68293850305383,29.983508069427202,92
2015,3,21,357.5049638180614,1064.2594638882379,368.68293850305383,29.983508069427202,92
2015,3,22,285.16213061522853,991.9166306854049,368.68293850305383,29.983508069427202,92
2015,3,23,189.68930222044926,896.4438022906255,368.68293850305383,29.983508069427202,92
2015,4,0,91.98622401603359,746.953595856613,385.2515102398706,31.139856883553467,92
2015,4,1,41.44427371114241,696.4116455517218,385.2515102398706,31.139856883553467,92
2015,4,2,9.94132508421493,664.9086969247943,385.2515102398706,31.139856883553467,92
2015,4,3,-5.406504378751626,649.5608674618278,385.2515102398706,31.139856883553467,92
2015,4,4,0.0,654.9673718405794,385.2515102398706,31.139856883553467,92
2015,4,5,40.08457516543224,695.0519470060117,385.2515102398706,31.139856883553467,92
2015,4,6,121.21991486939362,776.187286709973,385.2515102398706,31.139856883553467,92
2015,4,7,191.7840540741201,846.7514259146996,385.2515102398706,31.139856883553467,92
2015,4,8,210.88499675220757,865.852368592787,385.2515102398706,31.139856883553467,92
2015,4,9,213.24589736264727,868.2132692032267,385.2515102398706,31.139856883553467,92
2015,4,10,205.22969792955035,860.1970697701298,385.2515102398706,31.139856883553467,92
2015,4,11,194.77837150118637,849.7457433417658,385.2515102398706,31.139856883553467,92
2015,4,12,187.86231501832444,842.8296868589039,385.2515102398706,31.139856883553467,92
