date,mw_inc,batt_inc,pv_mw_cum,batt_mwh_cum
2005-09-15,0.004952363884853185,0.00046658370206550964,0.004952363884853185,0.00046658370206550964
2005-12-05,0.004952363884853185,0.00046658370206550964,0.00990472776970637,0.0009331674041310193
2005-12-12,0.004952363884853185,0.00046658370206550964,0.014857091654559555,0.0013997511061965289
2006-01-24,0.00990472776970637,0.0009331674041310193,0.024761819424265925,0.0023329185103275482
2006-02-22,0.004952363884853185,0.00046658370206550964,0.02971418330911911,0.0027995022123930577
2006-02-24,0.004952363884853185,0.00046658370206550964,0.034666547193972296,0.003266085914458567
2006-04-27,0.004952363884853185,0.00046658370206550964,0.03961891107882548,0.0037326696165240767
2006-06-22,0.004952363884853185,0.00046658370206550964,0.044571274963678666,0.004199253318589586
2006-07-06,0.004952363884853185,0.00046658370206550964,0.04952363884853185,0.004665837020655096
2006-07-13,0.004952363884853185,0.00046658370206550964,0.054476002733385036,0.005132420722720605
2006-07-25,0.004952363884853185,0.00046658370206550964,0.05942836661823822,0.005599004424786115
2006-08-07,0.004952363884853185,0.00046658370206550964,0.0643807305030914,0.006065588126851624
2006-08-15,0.004952363884853185,0.00046658370206550964,0.06933309438794458,0.0065321718289171335
2006-08-23,0.004952363884853185,0.00046658370206550964,0.07428545827279776,0.006998755530982643
2006-09-15,0.004952363884853185,0.00046658370206550964,0.07923782215765093,0.0074653392330481525
2006-09-18,0.004952363884853185,0.00046658370206550964,0.08419018604250411,0.007931922935113663
2006-09-21,0.03145088521410192,0.00046658370206550964,0.11564107125660603,0.008398506637179172
2006-10-04,0.004952363884853185,0.00046658370206550964,0.1205934351414592,0.008865090339244682
2006-10-24,0.004952363884853185,0.00046658370206550964,0.12554579902631238,0.009331674041310191
2006-11-03,0.004952363884853185,0.00046658370206550964,0.13049816291116556,0.0097982577433757
2006-11-09,0.004952363884853185,0.00046658370206550964,0.13545052679601874,0.01026484144544121
2006-11-17,0.00990472776970637,0.0009331674041310193,0.14535525456572512,0.01119800884957223
2006-11-28,0.00990472776970637,0.0009331674041310193,0.15525998233543148,0.012131176253703248
2006-11-30,0.00990472776970637,0.0009331674041310193,0.16516471010513784,0.013064343657834267
2006-12-07,0.03459597373551212,0.00046658370206550964,0.19976068384064996,0.013530927359899777
2006-12-15,0.004952363884853185,0.00046658370206550964,0.20471304772550314,0.013997511061965286
2006-12-21,0.00990472776970637,0.0009331674041310193,0.2146177754952095,0.014930678466096305
2006-12-28,0.004952363884853185,0.00046658370206550964,0.21957013938006267,0.015397262168161814
2006-12-29,0.014857091654559555,0.0013997511061965289,0.23442723103462224,0.016797013274358345
2007-01-10,0.03145088521410192,0.00046658370206550964,0.26587811624872415,0.017263596976423854
2007-02-02,0.004952363884853185,0.00046658370206550964,0.27083048013357736,0.017730180678489364
2007-02-09,0.004952363884853185,0.00046658370206550964,0.27578284401843056,0.018196764380554873
2007-02-13,0.004952363884853185,0.00046658370206550964,0.28073520790328377,0.018663348082620383
2007-02-16,0.004952363884853185,0.00046658370206550964,0.285687571788137,0.019129931784685892
2007-02-20,0.004952363884853185,0.00046658370206550964,0.2906399356729902,0.0195965154867514
2007-02-23,0.004952363884853185,0.00046658370206550964,0.2955922995578434,0.02006309918881691
2007-03-13,0.004952363884853185,0.00046658370206550964,0.3005446634426966,0.02052968289088242
2007-03-22,0.004952363884853185,0.00046658370206550964,0.3054970273275498,0.02099626659294793
2007-04-03,0.004952363884853185,0.00046658370206550964,0.310449391212403,0.02146285029501344
2007-04-09,0.004952363884853185,0.00046658370206550964,0.3154017550972562,0.02192943399707895
2007-05-03,0.004952363884853185,0.00046658370206550964,0.3203541189821094,0.02239601769914446
2007-05-10,0.004952363884853185,0.00046658370206550964,0.3253064828669626,0.022862601401209968
2007-05-22,0.020363085304438387,0.00046658370206550964,0.345669568171401,0.023329185103275477
2007-07-06,0.004952363884853185,0.00046658370206550964,0.3506219320562542,0.023795768805340987
2007-07-26,0.004952363884853185,0.00046658370206550964,0.3555742959411074,0.024262352507406496
2007-08-24,0.0036692699416452246,0.00046658370206550964,0.35924356588275264,0.024728936209472006
2007-08-29,0.004952363884853185,0.00046658370206550964,0.36419592976760584,0.025195519911537515
2007-08-30,0.004952363884853185,0.00046658370206550964,0.36914829365245905,0.025662103613603025
2007-09-06,0.014945460653741235,0.00046658370206550964,0.3840937543062003,0.026128687315668534
2007-10-03,0.004952363884853185,0.00046658370206550964,0.3890461181910535,0.026595271017734044
2007-10-05,0.35478768632586744,0.0009331674041310193,0.7438338045169209,0.027528438421865063
2007-10-10,0.007447255109847195,0.00046658370206550964,0.7512810596267682,0.027995022123930572
2007-10-16,0.004952363884853185,0.00046658370206550964,0.7562334235116214,0.02846160582599608
2007-10-18,0.004952363884853185,0.00046658370206550964,0.7611857873964746,0.02892818952806159
2007-10-30,0.004952363884853185,0.00046658370206550964,0.7661381512813278,0.0293947732301271
2007-11-01,0.004952363884853185,0.00046658370206550964,0.771090515166181,0.02986135693219261
2007-11-17,0.044571274963678666,0.004199253318589587,0.8156617901298596,0.0340606102507822
2007-11-26,0.004952363884853185,0.00046658370206550964,0.8206141540147128,0.03452719395284771
2007-12-12,0.004952363884853185,0.00046658370206550964,0.825566517899566,0.03499377765491322
2007-12-18,0.004952363884853185,0.00046658370206550964,0.8305188817844192,0.03546036135697873
2007-12-21,0.015725442607050964,0.0009331674041310193,0.8462443243914702,0.036393528761109746
2007-12-27,0.17739379074479172,0.00046658370206550964,1.023638115136262,0.036860112463175256
2007-12-28,0.004952363884853185,0.00046658370206550964,1.0285904790211151,0.037326696165240765
2008-01-22,0.00990472776970637,0.0009331674041310193,1.0384952067908215,0.038259863569371784
2008-01-28,0.023478725481057963,0.0023329185103275482,1.0619739322718795,0.04059278207969933
2008-01-31,0.004952363884853185,0.00046658370206550964,1.0669262961567327,0.04105936578176484
2008-02-06,0.004952363884853185,0.00046658370206550964,1.071878660041586,0.04152594948383035
2008-02-07,0.004952363884853185,0.00046658370206550964,1.0768310239264391,0.04199253318589586
2008-02-12,0.014857091654559555,0.0013997511061965289,1.0916881155809988,0.04339228429209239
2008-02-14,0.09910802948667799,0.00046658370206550964,1.1907961450676767,0.0438588679941579
2008-02-15,0.004952363884853185,0.00046658370206550964,1.19574850895253,0.04432545169622341
2008-02-20,0.004952363884853185,0.00046658370206550964,1.2007008728373831,0.04479203539828892
2008-02-22,0.01782216828799109,0.00046658370206550964,1.2185230411253742,0.045258619100354426
2008-02-26,0.00990472776970637,0.0009331674041310193,1.2284277688950807,0.046191786504485445
2008-02-28,0.00990472776970637,0.0009331674041310193,1.238332496664787,0.047124953908616464
2008-03-09,0.004952363884853185,0.00046658370206550964,1.2432848605496403,0.04759153761068197
2008-03-17,0.004952363884853185,0.00046658370206550964,1.2482372244344935,0.04805812131274748
2008-03-21,0.004952363884853185,0.00046658370206550964,1.2531895883193467,0.04852470501481299
2008-03-24,0.004952363884853185,0.00046658370206550964,1.2581419522041999,0.0489912887168785
2008-03-25,0.004952363884853185,0.00046658370206550964,1.263094316089053,0.04945787241894401
2008-03-27,0.05241814202350321,0.00046658370206550964,1.3155124581125563,0.04992445612100952
2008-03-28,0.023478725481057963,0.0023329185103275482,1.3389911835936144,0.05225737463133707
2008-03-31,0.00990472776970637,0.0009331674041310193,1.3488959113633208,0.05319054203546809
2008-04-01,0.004952363884853185,0.00046658370206550964,1.353848275248174,0.0536571257375336
2008-04-03,0.00990472776970637,0.0009331674041310193,1.3637530030178804,0.054590293141664616
2008-04-10,0.004952363884853185,0.00046658370206550964,1.3687053669027336,0.055056876843730125
2008-04-11,0.004952363884853185,0.00046658370206550964,1.3736577307875868,0.055523460545795635
2008-04-14,0.004952363884853185,0.00046658370206550964,1.37861009467244,0.055990044247861144
2008-04-15,0.004952363884853185,0.00046658370206550964,1.3835624585572932,0.056456627949926654
2008-04-18,0.04164506330130543,0.0009331674041310193,1.4252075218585987,0.05738979535405767
2008-04-21,0.044571274963678666,0.004199253318589587,1.4697787968222773,0.06158904867264726
2008-04-22,0.004952363884853185,0.00046658370206550964,1.4747311607071305,0.06205563237471277
2008-04-23,0.014857091654559555,0.0013997511061965289,1.4895882523616901,0.0634553834809093
2008-04-24,0.004952363884853185,0.00046658370206550964,1.4945406162465433,0.06392196718297481
2008-04-25,0.014857091654559555,0.0013997511061965289,1.509397707901103,0.06532171828917134
2008-04-28,0.01980945553941274,0.0018663348082620386,1.5292071634405158,0.06718805309743338
2008-04-29,0.014857091654559555,0.0013997511061965289,1.5440642550950754,0.0685878042036299
2008-05-01,0.004952363884853185,0.00046658370206550964,1.5490166189799286,0.06905438790569542
2008-05-02,0.004952363884853185,0.00046658370206550964,1.5539689828647818,0.06952097160776093
2008-05-07,0.004952363884853185,0.00046658370206550964,1.558921346749635,0.06998755530982644
2008-05-14,0.008596575291854525,0.00046658370206550964,1.5675179220414894,0.07045413901189194
2008-05-15,0.004952363884853185,0.00046658370206550964,1.5724702859263426,0.07092072271395745
2008-05-20,0.01980945553941274,0.0018663348082620386,1.5922797414657555,0.07278705752221949
2008-05-22,0.004952363884853185,0.00046658370206550964,1.5972321053506087,0.073253641224285
2008-05-27,0.013573997711351595,0.0013997511061965289,1.6108061030619603,0.07465339233048153
2008-06-04,0.014857091654559555,0.0013997511061965289,1.6256631947165199,0.07605314343667806
2008-06-10,0.004952363884853185,0.00046658370206550964,1.630615558601373,0.07651972713874357
2008-06-16,0.004952363884853185,0.00046658370206550964,1.6355679224862263,0.07698631084080908
2008-06-19,0.03669269941645224,0.00046658370206550964,1.6722606219026785,0.07745289454287459
2008-06-26,0.00990472776970637,0.0009331674041310193,1.682165349672385,0.0783860619470056
2008-06-30,0.004952363884853185,0.00046658370206550964,1.6871177135572382,0.07885264564907112
2008-07-01,0.01980945553941274,0.0018663348082620386,1.706927169096651,0.08071898045733315
2008-07-02,0.004952363884853185,0.00046658370206550964,1.7118795329815042,0.08118556415939866
2008-07-08,0.01724326765299682,0.0018663348082620386,1.729122800634501,0.0830518989676607
2008-07-09,0.004952363884853185,0.00046658370206550964,1.7340751645193542,0.08351848266972621
2008-07-10,0.018526361596204778,0.0018663348082620386,1.752601526115559,0.08538481747798825
2008-07-11,0.23063982490341411,0.00046658370206550964,1.983241351018973,0.08585140118005376
2008-07-16,0.004952363884853185,0.00046658370206550964,1.9881937149038262,0.08631798488211927
2008-07-21,0.004952363884853185,0.00046658370206550964,1.9931460787886794,0.08678456858418478
2008-07-24,0.00990472776970637,0.0009331674041310193,2.003050806558386,0.0877177359883158
2008-07-25,0.004952363884853185,0.00046658370206550964,2.008003170443239,0.0881843196903813
2008-07-28,0.014857091654559555,0.0013997511061965289,2.0228602620977987,0.08958407079657783
2008-07-29,0.014857091654559555,0.0013997511061965289,2.0377173537523583,0.09098382190277436
2008-07-31,0.004952363884853185,0.00046658370206550964,2.0426697176372115,0.09145040560483987
2008-08-01,0.0036692699416452246,0.00046658370206550964,2.046338987578857,0.09191698930690538
2008-08-06,0.004952363884853185,0.00046658370206550964,2.05129135146371,0.09238357300897089
2008-08-07,0.004952363884853185,0.00046658370206550964,2.0562437153485633,0.0928501567110364
2008-08-08,0.004952363884853185,0.00046658370206550964,2.0611960792334165,0.09331674041310191
2008-08-11,0.08853194080496118,0.0013997511061965289,2.1497280200383777,0.09471649151929844
2008-08-12,0.004952363884853185,0.00046658370206550964,2.154680383923231,0.09518307522136395
2008-08-13,0.0036692699416452246,0.00046658370206550964,2.1583496538648763,0.09564965892342946
2008-08-14,0.00990472776970637,0.0009331674041310193,2.1682543816345827,0.09658282632756048
2008-08-18,0.3317144809052866,0.0009331674041310193,2.4999688625398693,0.0975159937316915
2008-08-21,0.014857091654559555,0.0013997511061965289,2.514825954194429,0.09891574483788802
2008-08-25,0.004952363884853185,0.00046658370206550964,2.519778318079282,0.09938232853995353
2008-08-26,0.014857091654559555,0.0013997511061965289,2.5346354097338417,0.10078207964615006
2008-08-27,0.06669633304306849,0.0032660859144585676,2.6013317427769103,0.10404816556060863
2008-08-28,0.00990472776970637,0.0009331674041310193,2.6112364705466167,0.10498133296473965
2008-08-29,0.00990472776970637,0.0009331674041310193,2.621141198316323,0.10591450036887066
2008-09-02,0.014857091654559555,0.0013997511061965289,2.6359982899708827,0.1073142514750672
2008-09-03,0.004952363884853185,0.00046658370206550964,2.640950653855736,0.1077808351771327
2008-09-04,0.01980945553941274,0.0018663348082620386,2.6607601093951487,0.10964716998539474
2008-09-05,0.06593742052009556,0.0023329185103275482,2.7266975299152443,0.11198008849572229
2008-09-09,0.004952363884853185,0.00046658370206550964,2.7316498938000975,0.1124466721977878
2008-09-10,0.004952363884853185,0.00046658370206550964,2.7366022576849507,0.11291325589985331
2008-09-12,0.02843108936591115,0.0027995022123930577,2.7650333470508617,0.11571275811224636
2008-09-15,0.004952363884853185,0.00046658370206550964,2.769985710935715,0.11617934181431187
2008-09-16,0.014857091654559555,0.0013997511061965289,2.7848428025902745,0.1175790929205084
2008-09-17,0.01980945553941274,0.0018663348082620386,2.8046522581296873,0.11944542772877044
2008-09-18,0.00990472776970637,0.0009331674041310193,2.8145569858993937,0.12037859513290146
2008-09-19,0.00990472776970637,0.0009331674041310193,2.8244617136691,0.12131176253703248
2008-09-22,0.024761819424265925,0.0023329185103275482,2.849223533093366,0.12364468104736002
2008-09-23,0.044735432607956385,0.0023329185103275482,2.8939589657013225,0.1259775995576876
2008-09-24,0.004952363884853185,0.00046658370206550964,2.8989113295861757,0.1264441832597531
2008-09-25,0.008072393871619494,0.00046658370206550964,2.9069837234577953,0.1269107669618186
2008-09-26,0.020967256809401286,0.00046658370206550964,2.927950980267197,0.12737735066388411
2008-09-29,0.004952363884853185,0.00046658370206550964,2.93290334415205,0.12784393436594962
2008-09-30,0.024761819424265925,0.0023329185103275482,2.957665163576316,0.13017685287627717
2008-10-02,0.004952363884853185,0.00046658370206550964,2.9626175274611692,0.13064343657834268
2008-10-03,0.15725442607050963,0.0013997511061965289,3.119871953531679,0.1320431876845392
2008-10-06,0.004952363884853185,0.00046658370206550964,3.124824317416532,0.13250977138660472
2008-10-07,1.2452361776193992,0.0046658370206550965,4.370060495035931,0.1371756084072598
2008-10-08,0.06991199502293886,0.006065588126851625,4.43997249005887,0.14324119653411144
2008-10-15,0.00990472776970637,0.0009331674041310193,4.449877217828576,0.14417436393824246
2008-10-16,0.004952363884853185,0.00046658370206550964,4.45482958171343,0.14464094764030797
2008-10-17,0.024761819424265925,0.0023329185103275482,4.479591401137696,0.1469738661506355
2008-10-20,0.00990472776970637,0.0009331674041310193,4.489496128907402,0.14790703355476653
2008-10-21,0.00990472776970637,0.0009331674041310193,4.499400856677108,0.14884020095889755
2008-10-22,0.12551409053891055,0.0013997511061965289,4.624914947216019,0.15023995206509408
2008-10-24,0.05025778604365985,0.0013997511061965289,4.675172733259679,0.1516397031712906
2008-10-28,0.018526361596204778,0.0018663348082620386,4.693699094855884,0.15350603797955265
2008-10-29,0.02971418330911911,0.0027995022123930577,4.723413278165003,0.1563055401919457
2008-10-30,0.014857091654559555,0.0013997511061965289,4.7382703698195625,0.15770529129814223
2008-10-31,0.04106616266631116,0.0018663348082620386,4.779336532485874,0.15957162610640427
2008-11-03,0.02714799542270319,0.0027995022123930577,4.8064845279085775,0.16237112831879733
2008-11-04,0.004952363884853185,0.00046658370206550964,4.811436891793431,0.16283771202086283
2008-11-05,0.06677611079247162,0.0023329185103275482,4.878213002585903,0.16517063053119038
2008-11-06,0.04200508707726275,0.004199253318589587,4.920218089663165,0.16936988384977997
2008-11-07,0.01980945553941274,0.0018663348082620386,4.940027545202578,0.171236218658042
2008-11-10,0.07585293843878882,0.0027995022123930577,5.015880483641367,0.17403572087043506
2008-11-12,0.00990472776970637,0.0009331674041310193,5.0257852114110735,0.17496888827456608
2008-11-13,0.004952363884853185,0.00046658370206550964,5.030737575295927,0.1754354719766316
2008-11-14,0.013573997711351595,0.0013997511061965289,5.0443115730072785,0.17683522308282812
2008-11-17,0.004952363884853185,0.00046658370206550964,5.049263936892132,0.17730180678489363
2008-11-18,0.014857091654559555,0.0013997511061965289,5.064121028546691,0.17870155789109016
2008-11-20,0.00990472776970637,0.0009331674041310193,5.074025756316398,0.17963472529522118
2008-11-21,0.004952363884853185,0.00046658370206550964,5.078978120201251,0.18010130899728669
2008-11-24,0.00990472776970637,0.0009331674041310193,5.088882847970957,0.1810344764014177
2008-11-25,0.04185013372392797,0.0032660859144585676,5.1307329816948855,0.18430056231587627
2008-11-26,0.04630797686866148,0.0018663348082620386,5.177040958563547,0.1861668971241383
2008-12-01,0.11474101181671278,0.0018663348082620386,5.291781970380259,0.18803323193240035
2008-12-02,0.02971418330911911,0.0027995022123930577,5.321496153689378,0.1908327341447934
2008-12-04,0.01980945553941274,0.0018663348082620386,5.341305609228791,0.19269906895305544
2008-12-05,0.004952363884853185,0.00046658370206550964,5.346257973113644,0.19316565265512095
2008-12-08,0.054476002733385036,0.005132420722720606,5.40073397584703,0.19829807337784155
2008-12-09,0.024761819424265925,0.0023329185103275482,5.425495795271296,0.2006309918881691
2008-12-10,0.024761819424265925,0.0023329185103275482,5.450257614695562,0.20296391039849665
2008-12-11,0.026209071011751604,0.00046658370206550964,5.476466685707313,0.20343049410056216
2008-12-12,0.1066046944393911,0.006532171828917135,5.583071380146705,0.2099626659294793
2008-12-16,0.004952363884853185,0.00046658370206550964,5.588023744031558,0.2104292496315448
2008-12-17,0.01980945553941274,0.0018663348082620386,5.607833199570971,0.21229558443980684
2008-12-18,0.00990472776970637,0.0009331674041310193,5.617737927340677,0.21322875184393786
2008-12-19,0.1278614015662895,0.0055990044247861154,5.745599328906967,0.21882775626872397
2008-12-23,0.004952363884853185,0.00046658370206550964,5.75055169279182,0.21929433997078948
2008-12-24,0.07833776271775766,0.0009331674041310193,5.828889455509578,0.2202275073749205
2008-12-26,0.03961891107882548,0.003732669616524077,5.8685083665884035,0.22396017699144458
2008-12-29,0.07119508896614682,0.006532171828917135,5.93970345555455,0.2304923488203617
2008-12-30,0.03611379878145797,0.0013997511061965289,5.975817254336008,0.23189209992655824
2008-12-31,0.02966080832675594,0.0009331674041310193,6.005478062662764,0.23282526733068926
2009-01-01,0.00990472776970637,0.0009331674041310193,6.01538279043247,0.23375843473482028
2009-01-02,0.05942836661823822,0.0055990044247861154,6.074811157050709,0.2393574391596064
2009-01-03,0.09409491381221052,0.008865090339244684,6.16890607086292,0.24822252949885107
2009-01-05,0.17828509985471466,0.016797013274358348,6.347191170717634,0.26501954277320944
2009-01-06,0.10399964158191688,0.009798257743375702,6.451190812299551,0.27481780051658516
2009-01-07,0.07923782215765096,0.007465339233048154,6.530428634457202,0.2822831397496333
2009-01-08,0.05942836661823822,0.0055990044247861154,6.5898570010754405,0.28788214417441943
2009-01-09,0.0568621787318223,0.0055990044247861154,6.6467191798072625,0.29348114859920554
2009-01-10,0.034666547193972296,0.0032660859144585676,6.681385727001235,0.29674723451366414
2009-01-11,0.024761819424265925,0.0023329185103275482,6.706147546425501,0.2990801530239917
2009-01-12,0.22647808202893574,0.009331674041310193,6.932625628454437,0.3084118270653019
