date,ghi_midday,temp_midday,temp_evening
2007-03-18,703.1991452991454,24.772393162393165,23.972970085470106
2007-03-19,778.5658119658119,25.22094017094016,24.119337606837618
2007-03-20,839.7247863247864,25.384786324786326,24.504273504273513
2007-03-21,716.7042735042735,25.434529914529918,24.261752136752133
2007-03-22,574.4786324786326,25.68461538461538,24.33386752136751
2007-03-23,724.0598290598291,25.6208547008547,24.419658119658116
2007-03-24,756.4222222222222,25.18649572649573,24.118910256410267
2007-03-25,655.2991452991453,24.990170940170934,24.12371794871795
2007-03-26,741.8264957264958,25.384188034188035,24.373611111111106
2007-03-27,704.0589743589744,25.59606837606837,24.760149572649564
2007-03-28,766.4076923076923,25.943333333333335,24.727136752136747
2007-03-29,688.3529914529914,25.223504273504275,24.047435897435896
2007-03-30,780.0367521367522,24.54076923076923,23.881196581196583
2007-03-31,745.4188034188035,24.842136752136753,23.967094017094013
2007-04-01,467.79829059829063,24.049316239316234,23.222970085470088
2007-04-02,867.0940170940172,24.103931623931626,23.26848290598291
2007-04-03,893.5692307692309,23.88529914529915,22.996153846153838
2007-04-04,899.3931623931624,23.879914529914533,23.407051282051277
2007-04-05,941.4632478632478,24.595384615384614,24.39882478632478
2007-04-06,829.6649572649573,25.1791452991453,24.616666666666674
2007-04-07,621.2282051282052,25.336068376068376,24.554914529914523
2007-04-08,700.1051282051283,25.023333333333333,24.273290598290604
2007-04-09,790.5658119658119,25.989572649572654,24.82179487179487
2007-04-10,692.2307692307693,25.9682905982906,24.85576923076922
2007-04-11,863.6649572649573,26.327094017094026,25.523397435897444
2007-04-12,685.257264957265,26.289914529914533,24.960149572649563
2007-04-13,626.2726495726496,25.46102564102564,24.869337606837604
2007-04-14,874.9444444444446,26.27401709401709,25.132158119658136
2007-04-15,689.9803418803419,25.758717948717948,24.8068376068376
2007-04-16,847.7692307692308,25.96683760683761,24.674252136752138
2007-04-17,612.1,25.47871794871795,24.570726495726507
2007-04-18,666.8239316239317,25.28760683760684,24.45064102564102
2007-04-19,775.4598290598291,25.684188034188026,24.709615384615386
2007-04-20,849.8452991452992,25.350512820512815,24.264850427350428
2007-04-21,840.1350427350428,25.481623931623936,24.494764957264955
2007-04-22,872.071794871795,25.58769230769231,24.365811965811943
2007-04-23,821.0034188034188,25.356324786324787,24.40470085470085
2007-04-24,819.5299145299144,25.4457264957265,24.534615384615407
2007-04-25,747.3068376068376,25.46512820512821,24.475747863247854
2007-04-26,844.0649572649572,25.77068376068376,24.601282051282052
2007-04-27,870.0264957264957,25.697264957264963,24.728525641025644
2007-04-28,734.1094017094017,25.474273504273505,24.378632478632472
2007-04-29,769.2709401709402,25.485897435897442,24.499358974358966
2007-04-30,819.7222222222223,25.838034188034186,24.970619658119663
2007-05-01,796.2923076923078,25.744529914529913,24.785042735042744
2007-05-02,797.3111111111111,26.168717948717948,25.216025641025645
2007-05-03,666.2051282051282,26.487606837606837,25.32232905982907
2007-05-04,703.6452991452991,26.592735042735047,25.438141025641027
2007-05-05,870.8777777777777,26.58196581196581,25.879487179487185
2007-05-06,790.8777777777779,26.144017094017094,24.82831196581197
2007-05-07,619.5735042735043,25.779316239316227,24.652243589743602
2007-05-08,802.0897435897435,25.849145299145295,24.88760683760683
2007-05-09,829.5051282051281,25.859743589743584,24.912606837606834
2007-05-10,830.1837606837607,25.534444444444453,24.39113247863248
2007-05-11,758.1282051282052,25.296239316239316,24.488247863247864
2007-05-12,863.994017094017,25.64068376068376,24.739316239316224
2007-05-13,795.1632478632479,26.010683760683765,24.96303418803419
2007-05-14,841.3854700854702,26.43495726495727,25.459401709401707
2007-05-15,741.3444444444444,26.25316239316239,25.30961538461539
2007-05-16,845.6700854700855,26.23589743589743,25.417521367521367
2007-05-17,819.7786324786324,26.07393162393162,25.100320512820502
2007-05-18,747.7846153846154,26.745470085470096,25.93728632478633
2007-05-19,799.6358974358975,27.00897435897436,26.26207264957265
2007-05-20,766.802564102564,26.880769230769232,26.24861111111111
2007-05-21,693.7145299145299,27.07649572649573,26.584615384615383
2007-05-22,827.2760683760683,27.447606837606845,26.595085470085472
2007-05-23,869.0914529914529,26.858803418803415,25.495512820512822
2007-05-24,770.7188034188034,26.431282051282057,25.394017094017094
2007-05-25,763.3290598290598,26.51222222222222,25.438247863247863
2007-05-26,887.0649572649572,26.77324786324786,25.44252136752137
2007-05-27,913.9854700854701,26.51452991452992,25.203205128205123
2007-05-28,712.2017094017094,26.306495726495722,25.340811965811973
2007-05-29,866.3521367521367,26.75358974358975,25.609401709401716
2007-05-30,847.331623931624,26.76547008547008,25.649786324786326
2007-05-31,827.6598290598291,26.726410256410254,25.72777777777779
2007-06-01,858.5615384615385,27.289572649572655,26.001816239316238
2007-06-02,924.8111111111111,27.197264957264952,26.177670940170945
2007-06-03,784.7247863247864,27.14316239316239,25.864636752136747
2007-06-04,603.2034188034188,26.626410256410253,25.829487179487177
2007-06-05,840.068376068376,27.46581196581196,26.075213675213682
2007-06-06,833.5726495726497,27.42051282051282,25.89177350427351
2007-06-07,864.5119658119659,26.86495726495726,25.89487179487179
2007-06-08,912.9393162393162,27.222820512820515,26.11848290598289
2007-06-09,738.8538461538462,27.231880341880338,26.309401709401712
2007-06-10,870.7991452991453,27.352307692307686,26.377777777777784
2007-06-11,907.5692307692309,27.275982905982904,26.32297008547009
2007-06-12,851.2222222222223,27.357350427350422,26.384401709401715
2007-06-13,661.3854700854702,27.33709401709401,26.04989316239316
